Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
23.77,4942.26766,148.2413,-12.10126,148.24304,12.10127,-9.53541,0.03273,9.53547,179.80335,0.71797,0.00765,28.61,-80.6001,9.77703,0.00063,0,0.00853,0.0239,31600.14908,12000,39.7428,0.08856,275.16802,217.31501,3.79613,0.46193,28334663.73,0,73.45006,0.49462,0.49462,0.38744,0.05463,0.05256,0.00007,0.00019,0.00021,0,0,0,0,0,0.01898,15.24,182.41469,89.72266,179.75947,0,-17.12474,544.48094,320.92131,0.05,0.3199
23.82,4949.66461,147.63677,-12.07982,147.63852,12.07983,-9.57132,0.0328,9.57138,179.80365,0.71836,0.0076,28.61,-80.6001,9.777,0.00053,0,0.01266,0.02166,31600.14908,12000,39.7428,0.08856,275.14925,217.31501,3.7949,0.46009,28200080.03,0,72.77331,0.49449,0.49449,0.3875,0.05451,0.05248,0.00006,0.00038,-0.00048,0,0,0,0,0,0.0189,15.24,182.41469,89.72142,179.78106,0,-17.17282,543.93232,320.89217,0.05,0.32041
23.87,4957.03136,147.03331,-12.05855,147.03507,12.05855,-9.60725,0.03288,9.6073,179.80394,0.71873,0.00756,28.61,-80.6001,9.77698,0.00042,0,0.01655,0.01934,31600.14908,12000,39.7428,0.08856,275.13065,217.31501,3.79368,0.45825,28065919.39,0,72.10172,0.49436,0.49436,0.38757,0.05439,0.0524,0.00004,0.00009,-0.00015,0,0,0,0,0,0.01883,15.24,182.41469,89.72017,179.80661,0,-17.2207,543.38594,320.86315,0.05,0.32092
23.92,4964.36796,146.43091,-12.03744,146.43268,12.03744,-9.64319,0.03295,9.64325,179.80422,0.71911,0.00752,28.61,-80.6001,9.77696,0.00037,0,0,0,31600.14908,12000,39.7428,0.08856,275.11188,217.31501,3.79245,0.45641,27932179.12,0,71.43524,0.49424,0.49424,0.38764,0.05427,0.05233,0.00004,-0.00023,-0.00018,0,0,0,0,0,0.01875,15.24,182.41469,89.71891,179.83505,0,-17.26839,542.8418,320.83425,0.05,0.32143
23.97,4971.67447,145.82957,-12.01648,145.83134,12.01648,-9.67916,0.03303,9.67922,179.80451,0.71949,0.00748,28.61,-80.6001,9.77693,0.00032,0,0,0,31600.14908,12000,39.7428,0.08856,275.09317,217.31501,3.79122,0.45458,27798856.49,0,70.77383,0.49411,0.49411,0.3877,0.05416,0.05225,0.00003,0.00023,-0.00008,0,0,0,0,0,0.01867,15.24,182.41469,89.71764,179.86481,0,-17.31588,542.29989,320.80547,0.05,0.32194
24.02,4978.95093,145.22926,-11.99569,145.23105,11.99569,-9.71514,0.0331,9.7152,179.80479,0.71986,0.00743,28.61,-80.6001,9.77691,0.00037,0,0,0,31600.14908,12000,39.7428,0.08856,275.07407,217.31501,3.78996,0.45275,27665948.85,0,70.11745,0.49398,0.49398,0.38777,0.05404,0.05217,0.00004,0.00052,-0.00012,0,0,0,0,0,0.01859,15.24,182.41469,89.71636,179.8944,0,-17.36318,541.76021,320.77681,0.05,0.32246
24.07,4986.19741,144.63,-11.97505,144.63179,11.97505,-9.75114,0.03317,9.7512,179.80508,0.72023,0.0074,28.61,-80.6001,9.77689,0.00044,0,0.02156,-0.01326,31600.14908,12000,39.7428,0.08856,275.055,217.31501,3.78871,0.45092,27533453.53,0,69.46605,0.49386,0.49386,0.38783,0.05393,0.05209,0.00005,-0.00015,-0.00001,0,0,0,0,0,0.01852,15.24,182.41469,89.71509,179.92287,0,-17.41028,541.22275,320.74827,0.05,0.32297
24.12,4993.41395,144.03176,-11.95457,144.03356,11.95457,-9.78717,0.03325,9.78722,179.80536,0.7206,0.00736,28.61,-80.6001,9.77687,0.00055,0,0.01946,-0.01732,31600.14908,12000,39.7428,0.08856,275.03581,217.31501,3.78745,0.44909,27401367.89,0,68.8196,0.49373,0.49373,0.3879,0.05381,0.05202,0.00006,-0.00016,-0.00042,0,0,0,0,0,0.01844,15.24,182.41469,89.71381,179.94795,0,-17.45719,540.68751,320.71984,0.05,0.32349
24.17,5000.6006,143.43454,-11.93426,143.43635,11.93426,-9.8232,0.03332,9.82326,179.80565,0.72097,0.0073,28.61,-80.6001,9.77685,0.00068,0,0.01909,-0.01883,31600.14908,12000,39.7428,0.08856,275.01663,217.31501,3.7862,0.44727,27269807.75,0,68.17835,0.49361,0.49361,0.38796,0.0537,0.05194,0.00007,-0.00007,0.00037,0,0,0,0,0,0.01836,15.24,182.41469,89.71251,179.97006,0,-17.5039,540.15684,320.69153,0.05,0.324
24.22,5007.75742,142.83833,-11.9142,142.84015,11.9142,-9.85926,0.03339,9.85932,179.80594,0.72133,0.00728,28.61,-80.6001,9.77682,0.00075,0,0.01741,-0.02004,31600.14908,12000,39.7428,0.08856,274.99785,217.31501,3.78496,0.44545,27139938.43,0,67.54516,0.49348,0.49348,0.38803,0.05358,0.05187,0.00008,0.00045,0.00034,0,0,0,0,0,0.01829,15.24,182.41469,89.7112,179.99017,0,-17.55042,539.65398,320.66334,0.05,0.32451
24.27,5014.88445,142.24312,-11.89429,142.24495,11.89429,-9.89534,0.03347,9.89539,179.80623,0.72169,0.00724,28.61,-80.6001,9.7768,0.00085,0,0.01655,-0.0214,31600.14908,12000,39.7428,0.08856,274.97904,217.31501,3.78373,0.44363,27010453.32,0,66.91672,0.49336,0.49336,0.38809,0.05347,0.05179,0.00009,0.00009,0.00019,0,0,0,0,0,0.01821,15.24,182.41469,89.70988,-179.99157,0,-17.59675,539.15322,320.63527,0.05,0.32503
24.32,5021.98175,141.6489,-11.87453,141.65074,11.87453,-9.93143,0.03354,9.93149,179.80652,0.72205,0.00721,28.61,-80.6001,9.77678,0.00091,0,0.01671,-0.02141,31600.14908,12000,39.7428,0.08856,274.96053,217.31501,3.78251,0.44182,26881349.96,0,66.29299,0.49324,0.49324,0.38816,0.05336,0.05172,0.0001,0.00037,-0.00027,0,0,0,0,0,0.01814,15.24,182.41469,89.70853,-179.97475,0,-17.64288,538.65455,320.60731,0.05,0.32554
24.37,5029.04936,141.05566,-11.85492,141.05751,11.85492,-9.96754,0.03361,9.9676,179.80682,0.72241,0.00719,28.61,-80.6001,9.77676,0.00095,0,0.01594,-0.02235,31600.14908,12000,39.7428,0.08856,274.94226,217.31501,3.78132,0.44001,26752625.91,0,65.67393,0.49311,0.49311,0.38822,0.05325,0.05165,0.0001,0.00049,-0.0004,0,0,0,0,0,0.01806,15.24,182.41469,89.70716,-179.96362,0,-17.68882,538.15796,320.57947,0.05,0.32605
24.42,5036.08733,140.46341,-11.83545,140.46526,11.83545,-10.00367,0.03368,10.00373,179.80712,0.72277,0.00716,28.61,-80.6001,9.77674,0.00099,0,0.01623,-0.02253,31600.14908,12000,39.7428,0.08856,274.92405,217.31501,3.78012,0.4382,26624278.75,0,65.0595,0.49299,0.49299,0.38828,0.05314,0.05157,0.0001,0.00086,0.00029,0,0,0,0,0,0.01798,15.24,182.41469,89.70578,-179.95732,0,-17.73457,537.66346,320.55175,0.05,0.32656
24.47,5043.09572,139.87212,-11.81613,139.87399,11.81613,-10.03982,0.03375,10.03988,179.80742,0.72313,0.00714,28.61,-80.6001,9.77671,0.00099,0,0.01637,-0.02251,31600.14908,12000,39.7428,0.08856,274.90619,217.31501,3.77895,0.43639,26496306.09,0,64.44967,0.49287,0.49287,0.38834,0.05303,0.0515,0.0001,0.00085,0.00036,0,0,0,0,0,0.01791,15.24,182.41469,89.70439,-179.9535,0,-17.78012,537.17104,320.52415,0.05,0.32718
24.52,5050.07456,139.28179,-11.79696,139.28367,11.79696,-10.07598,0.03381,10.07604,179.80773,0.72348,0.00712,28.61,-80.6001,9.77669,0.00098,0,0.01743,-0.02253,31600.14908,12000,39.7428,0.08856,274.88851,217.31501,3.77779,0.43459,26368705.54,0,63.8444,0.49276,0.49276,0.38841,0.05292,0.05143,0.0001,0.00081,0.00015,0,0,0,0,0,0.01783,15.24,182.41469,89.70297,-179.95582,0,-17.82548,536.68069,320.49666,0.05,0.32779
24.57,5057.02391,138.69242,-11.77792,138.69431,11.77793,-10.11217,0.03388,10.11222,179.80804,0.72384,0.0071,28.61,-80.6001,9.77667,0.00093,0,0.01788,-0.02226,31600.14908,12000,39.7428,0.08856,274.8711,217.31501,3.77665,0.43279,26241474.73,0,63.24366,0.49264,0.49264,0.38847,0.05281,0.05135,0.0001,0.00036,-0.00043,0,0,0,0,0,0.01776,15.24,182.41469,89.70154,-179.96268,0,-17.87066,536.19241,320.46928,0.05,0.32832
24.62,5063.94382,138.104,-11.75903,138.1059,11.75903,-10.14837,0.03394,10.14842,179.80835,0.72419,0.00708,28.61,-80.6001,9.77665,0.00086,0,0.01926,-0.02227,31600.14908,12000,39.7428,0.08856,274.85391,217.31501,3.77552,0.43099,26114611.32,0,62.6474,0.49252,0.49252,0.38853,0.05271,0.05128,0.00009,0.00032,-0.0002,0,0,0,0,0,0.01768,15.24,182.41469,89.70009,-179.97288,0,-17.91563,535.7062,320.44203,0.05,0.32884
24.67,5070.83433,137.51652,-11.74028,137.51842,11.74029,-10.18459,0.03401,10.18464,179.80867,0.72454,0.00707,28.61,-80.6001,9.77663,0.0008,0,0.01946,-0.02217,31600.14908,12000,39.7428,0.08856,274.83682,217.31501,3.7744,0.42919,25988112.97,0,62.0556,0.4924,0.4924,0.38859,0.0526,0.05121,0.00008,0.00006,-0.00024,0,0,0,0,0,0.01761,15.24,182.41469,89.69863,-179.98536,0,-17.96042,535.22206,320.41488,0.05,0.32937
24.72,5077.69549,136.92997,-11.72167,136.93189,11.72168,-10.22082,0.03407,10.22088,179.80899,0.7249,0.00705,28.61,-80.6001,9.77661,0.00071,0,0.02093,-0.02087,31600.14908,12000,39.7428,0.08856,274.81992,217.31501,3.77329,0.42739,25861977.36,0,61.46821,0.49229,0.49229,0.38865,0.05249,0.05114,0.00008,-0.0001,-0.00022,0,0,0,0,0,0.01753,15.24,182.41469,89.69716,180,0,-18.00502,534.73998,320.38786,0.05,0.32988
24.77,5084.52734,136.34435,-11.7032,136.34628,11.70321,-10.25708,0.03414,10.25713,179.80931,0.72525,0.00704,28.61,-80.60011,9.77659,0.00065,0,0.02158,-0.01985,31600.14908,12000,39.7428,0.08856,274.80304,217.31501,3.77218,0.4256,25736202.17,0,60.88521,0.49217,0.49217,0.38871,0.05239,0.05107,0.00007,-0.00004,0.00006,0,0,0,0,0,0.01746,15.24,182.41469,89.69568,179.98476,0,-18.04943,534.25996,320.36095,0.05,0.3304
24.82,5091.32994,135.75965,-11.68487,135.76159,11.68487,-10.29335,0.0342,10.2934,179.80964,0.7256,0.00702,28.61,-80.60011,9.77657,0.00056,0,0.02463,-0.0172,31600.14908,12000,39.7428,0.08856,274.78634,217.31501,3.77108,0.42381,25610785.14,0,60.30655,0.49206,0.49206,0.38877,0.05229,0.051,0.00006,0.00064,0.00046,0,0,0,0,0,0.01738,15.24,182.41469,89.6942,179.96674,0,-18.09364,533.78199,320.33415,0.05,0.33091
24.87,5098.10332,135.17586,-11.66668,135.17781,11.66668,-10.32964,0.03426,10.32969,179.80996,0.72595,0.00701,28.61,-80.60011,9.77655,0.00046,0,0.02655,-0.01384,31600.14908,12000,39.7428,0.08856,274.76985,217.31501,3.77,0.42203,25485723.97,0,59.73222,0.49194,0.49194,0.38883,0.05218,0.05093,0.00005,0.00046,-0.00008,0,0,0,0,0,0.01731,15.24,182.41469,89.69269,179.94733,0,-18.13767,533.30608,320.30747,0.05,0.33143
24.92,5104.84754,134.59298,-11.64862,134.59494,11.64862,-10.36594,0.03432,10.366,179.81028,0.7263,0.007,28.61,-80.60011,9.77652,0.00037,0,0,0,31600.14908,12000,39.7428,0.08856,274.7534,217.31501,3.76892,0.42024,25361016.41,0,59.16216,0.49183,0.49183,0.38889,0.05208,0.05086,0.00004,0.00012,-0.00033,0,0,0,0,0,0.01723,15.24,182.41469,89.69117,179.92573,0,-18.18151,532.83222,320.28091,0.05,0.33194
24.97,5111.56263,134.011,-11.63069,134.01297,11.63069,-10.40227,0.03439,10.40232,179.81061,0.72665,0.00699,28.61,-80.60011,9.7765,0.0003,0,0,0,31600.14908,12000,39.7428,0.08856,274.73688,217.31501,3.76784,0.41846,25236660.22,0,58.59636,0.49172,0.49172,0.38895,0.05198,0.05079,0.00003,-0.00018,-0.00029,0,0,0,0,0,0.01716,15.24,182.41469,89.68964,179.90335,0,-18.22516,532.3604,320.25445,0.05,0.33246
25.02,5118.24865,133.42991,-11.6129,133.43189,11.6129,-10.43861,0.03445,10.43866,179.81093,0.727,0.00698,28.61,-80.60011,9.77648,0.0003,0,0,0,31600.14908,12000,39.7428,0.08856,274.72017,217.31501,3.76674,0.41668,25112653.17,0,58.03477,0.49161,0.49161,0.38901,0.05187,0.05072,0.00003,0.00041,-0.00045,0,0,0,0,0,0.01708,15.24,182.41469,89.68809,179.88212,0,-18.26862,531.89063,320.22812,0.05,0.33297
25.07,5124.90564,132.8497,-11.59524,132.8517,11.59524,-10.47497,0.03451,10.47502,179.81125,0.72735,0.00697,28.61,-80.60011,9.77646,0.00032,0,0,0,31600.14908,12000,39.7428,0.08856,274.70341,217.31501,3.76564,0.4149,24988993.03,0,57.47737,0.49149,0.49149,0.38907,0.05177,0.05065,0.00003,-0.00024,-0.00007,0,0,0,0,0,0.01701,15.24,182.41469,89.68654,179.8596,0,-18.31189,531.42289,320.2019,0.05,0.3335
25.12,5131.53364,132.27038,-11.57771,132.27238,11.57771,-10.51134,0.03457,10.5114,179.81157,0.7277,0.00696,28.61,-80.60011,9.77644,0.00043,0,0,0,31600.14908,12000,39.7428,0.08856,274.68631,217.31501,3.76452,0.41312,24865677.61,0,56.92412,0.49138,0.49138,0.38913,0.05167,0.05058,0.00004,0.00052,0.00018,0,0,0,0,0,0.01694,15.24,182.41469,89.68498,179.83597,0,-18.35497,530.95719,320.17579,0.05,0.33402
25.17,5138.13269,131.69193,-11.56031,131.69395,11.56031,-10.54774,0.03463,10.54779,179.81189,0.72805,0.00694,28.61,-80.60011,9.77642,0.00052,0,0.00818,0.02961,31600.14908,12000,39.7428,0.08856,274.66938,217.31501,3.76341,0.41135,24742704.72,0,56.37499,0.49128,0.49128,0.38919,0.05157,0.05052,0.00005,0,0.00037,0,0,0,0,0,0.01686,15.24,182.41469,89.68343,179.81429,0,-18.39786,530.49353,320.1498,0.05,0.33453
25.22,5144.70284,131.11435,-11.54304,131.11637,11.54305,-10.58415,0.03469,10.5842,179.8122,0.72839,0.0069,28.61,-80.60011,9.7764,0.00061,0,0.00825,0.02971,31600.14908,12000,39.7428,0.08856,274.65253,217.31501,3.7623,0.40958,24620072.19,0,55.82994,0.49117,0.49117,0.38924,0.05147,0.05045,0.00006,0.00004,0.00042,0,0,0,0,0,0.01679,15.24,182.41469,89.6819,179.79656,0,-18.44057,530.0319,320.12392,0.05,0.33505
25.27,5151.24414,130.53763,-11.5259,130.53966,11.52591,-10.62057,0.03475,10.62063,179.81251,0.72874,0.00687,28.61,-80.60011,9.77638,0.00069,0,0.00833,0.0296,31600.14908,12000,39.7428,0.08856,274.63586,217.31501,3.76121,0.40781,24497777.85,0,55.28896,0.49106,0.49106,0.3893,0.05138,0.05038,0.00007,0.00005,-0.00018,0,0,0,0,0,0.01671,15.24,182.41469,89.68037,179.78321,0,-18.48309,529.57229,320.09815,0.05,0.33559
25.32,5157.75662,129.96176,-11.50889,129.9638,11.50889,-10.65702,0.03482,10.65708,179.81281,0.72908,0.00683,28.61,-80.60011,9.77636,0.00077,0,0.00987,0.02898,31600.14908,12000,39.7428,0.08856,274.61926,217.31501,3.76012,0.40604,24375819.57,0,54.75201,0.49095,0.49095,0.38936,0.05128,0.05032,0.00008,0.00041,-0.00043,0,0,0,0,0,0.01664,15.24,182.41469,89.67884,179.77206,0,-18.52542,529.11471,320.0725,0.05,0.33623
25.37,5164.24033,129.38674,-11.49201,129.38879,11.49201,-10.69348,0.03488,10.69354,179.81311,0.72942,0.0068,28.61,-80.60011,9.77634,0.00081,0,0.0109,0.02942,31600.14908,12000,39.7428,0.08856,274.603,217.31501,3.75905,0.40428,24254195.2,0,54.21905,0.49084,0.49084,0.38941,0.05118,0.05025,0.00009,0.00011,-0.00029,0,0,0,0,0,0.01657,15.24,182.41469,89.67729,179.76542,0,-18.56756,528.65915,320.04696,0.05,0.33676
25.42,5170.69531,128.81256,-11.47525,128.81462,11.47525,-10.72996,0.03494,10.73002,179.81341,0.72976,0.00676,28.61,-80.60011,9.77632,0.00085,0,0.0113,0.02949,31600.14908,12000,39.7428,0.08856,274.58682,217.31501,3.75799,0.40252,24132902.63,0,53.69006,0.49074,0.49074,0.38947,0.05108,0.05018,0.00009,0.00033,0.00019,0,0,0,0,0,0.01649,15.24,182.41469,89.67573,179.76216,0,-18.60952,528.20561,320.02153,0.05,0.33729
25.47,5177.1216,128.23921,-11.45861,128.24129,11.45861,-10.76646,0.03501,10.76651,179.8137,0.73009,0.00673,28.61,-80.60011,9.7763,0.00085,0,0.01321,0.029,31600.14908,12000,39.7428,0.08856,274.57097,217.31501,3.75695,0.40076,24011939.75,0,53.16501,0.49063,0.49063,0.38953,0.05099,0.05012,0.00009,0.00012,0.00032,0,0,0,0,0,0.01642,15.24,182.41469,89.67415,179.76267,0,-18.65129,527.75408,319.99622,0.05,0.33781
25.52,5183.51924,127.66669,-11.4421,127.66878,11.4421,-10.80297,0.03507,10.80303,179.81399,0.73043,0.0067,28.61,-80.60011,9.77628,0.00083,0,0.01488,0.02878,31600.14908,12000,39.7428,0.08856,274.55525,217.31501,3.75592,0.399,23891304.47,0,52.64387,0.49053,0.49053,0.38958,0.05089,0.05005,0.00009,0.00067,-0.00023,0,0,0,0,0,0.01635,15.24,182.41469,89.67256,179.7669,0,-18.69288,527.30457,319.97102,0.05,0.33831
25.57,5189.88828,127.095,-11.42571,127.0971,11.42571,-10.8395,0.03514,10.83956,179.81428,0.73076,0.00667,28.61,-80.60011,9.77626,0.0008,0,0.01614,0.02806,31600.14908,12000,39.7428,0.08856,274.53974,217.31501,3.7549,0.39725,23770994.71,0,52.1266,0.49042,0.49042,0.38964,0.0508,0.04999,0.00008,0.00065,0,0,0,0,0,0,0.01627,15.24,182.41469,89.67094,179.775,0,-18.73427,526.85707,319.94593,0.05,0.3388
25.62,5196.22876,126.52412,-11.40944,126.52624,11.40944,-10.87605,0.0352,10.8761,179.81456,0.7311,0.00663,28.61,-80.60011,9.77624,0.00075,0,0.01845,0.02609,31600.14908,12000,39.7428,0.08856,274.52442,217.31501,3.7539,0.39549,23651008.4,0,51.61319,0.49032,0.49032,0.38969,0.0507,0.04993,0.00008,0.00052,-0.0004,0,0,0,0,0,0.0162,15.24,182.41469,89.66933,179.78735,0,-18.77549,526.41157,319.92095,0.05,0.33929
25.67,5202.54071,125.95406,-11.3933,125.95618,11.3933,-10.91261,0.03527,10.91267,179.81483,0.73143,0.0066,28.61,-80.60011,9.77622,0.0007,0,0.02236,0.02416,31600.14908,12000,39.7428,0.08856,274.50915,217.31501,3.7529,0.39374,23531343.49,0,51.1036,0.49022,0.49022,0.38975,0.05061,0.04986,0.00007,0.00018,-0.00019,0,0,0,0,0,0.01613,15.24,182.41469,89.66772,179.80284,0,-18.81651,525.96808,319.89609,0.05,0.33978
25.72,5208.82418,125.38479,-11.37727,125.38693,11.37727,-10.94919,0.03533,10.94925,179.81511,0.73176,0.00656,28.61,-80.60011,9.7762,0.00065,0,0.02524,0.02186,31600.14908,12000,39.7428,0.08856,274.494,217.31501,3.7519,0.39199,23411997.92,0,50.5978,0.49012,0.49012,0.3898,0.05052,0.0498,0.00007,-0.00019,0.00038,0,0,0,0,0,0.01605,15.24,182.41469,89.66609,179.81988,0,-18.85736,525.52659,319.87134,0.05,0.34026
25.77,5215.0792,124.81633,-11.36136,124.81847,11.36137,-10.98579,0.0354,10.98584,179.81538,0.73208,0.00653,28.61,-80.60011,9.77619,0.0006,0,0.02883,0.01632,31600.14908,12000,39.7428,0.08856,274.47897,217.31501,3.75092,0.39024,23292969.68,0,50.09577,0.49001,0.49001,0.38985,0.05042,0.04973,0.00006,0.00024,0.00027,0,0,0,0,0,0.01598,15.24,182.41469,89.66444,179.83869,0,-18.89801,525.0871,319.8467,0.05,0.34074
25.82,5221.30582,124.24865,-11.34558,124.25081,11.34558,-11.0224,0.03547,11.02245,179.81565,0.73241,0.0065,28.61,-80.60011,9.77617,0.00055,0,0.03109,0.01022,31600.14908,12000,39.7428,0.08856,274.46399,217.31501,3.74993,0.3885,23174256.75,0,49.59748,0.48991,0.48991,0.38991,0.05033,0.04967,0.00006,0.00002,0.00015,0,0,0,0,0,0.01591,15.24,182.41469,89.66279,179.86042,0,-18.93849,524.6496,319.82218,0.05,0.34122
25.87,5227.50408,123.68177,-11.32991,123.68394,11.32991,-11.05903,0.03553,11.05908,179.81592,0.73273,0.00645,28.61,-80.60011,9.77615,0.00058,0,0.0329,0.00141,31600.14908,12000,39.7428,0.08856,274.4487,217.31501,3.74893,0.38676,23055857.11,0,49.1029,0.48981,0.48981,0.38996,0.05024,0.04961,0.00006,-0.00009,-0.00047,0,0,0,0,0,0.01584,15.24,182.41469,89.66113,179.88311,0,-18.97878,524.2141,319.79776,0.05,0.3417
25.92,5233.67401,123.11566,-11.31435,123.11785,11.31435,-11.09567,0.0356,11.09573,179.81618,0.73305,0.00641,28.61,-80.60011,9.77613,0.00064,0,0.03255,-0.00544,31600.14908,12000,39.7428,0.08856,274.43336,217.31501,3.74792,0.38502,22937768.77,0,48.61201,0.48971,0.48971,0.39002,0.05015,0.04955,0.00007,0.0006,-0.00007,0,0,0,0,0,0.01576,15.24,182.41469,89.65948,179.90651,0,-19.01888,523.78059,319.77346,0.05,0.34219
25.97,5239.81566,122.55033,-11.29891,122.55253,11.29892,-11.13233,0.03566,11.13239,179.81645,0.73337,0.00637,28.61,-80.60011,9.77611,0.00072,0,0.03121,-0.01076,31600.14908,12000,39.7428,0.08856,274.41796,217.31501,3.74691,0.38328,22819989.76,0,48.12477,0.48961,0.48961,0.39007,0.05006,0.04949,0.00008,0.00003,-0.0004,0,0,0,0,0,0.01569,15.24,182.41469,89.65782,179.92899,0,-19.0588,523.34906,319.74927,0.05,0.34268
26.02,5245.92906,121.98577,-11.28359,121.98798,11.28359,-11.16901,0.03573,11.16907,179.81672,0.73369,0.00632,28.61,-80.60011,9.77609,0.00083,0,0.03022,-0.01464,31600.14908,12000,39.7428,0.08856,274.40251,217.31501,3.7459,0.38154,22702518.1,0,47.64116,0.48952,0.48952,0.39012,0.04997,0.04942,0.00009,0.00024,-0.00043,0,0,0,0,0,0.01562,15.24,182.41469,89.65616,179.94939,0,-19.09854,522.91952,319.72519,0.05,0.34325
26.07,5252.01425,121.42197,-11.26838,121.42419,11.26839,-11.2057,0.03579,11.20576,179.81699,0.73401,0.00628,28.61,-80.60011,9.77607,0.00095,0,0.02926,-0.01684,31600.14908,12000,39.7428,0.08856,274.38708,217.31501,3.74489,0.37981,22585351.82,0,47.16116,0.48942,0.48942,0.39017,0.04988,0.04936,0.0001,-0.0001,0.00004,0,0,0,0,0,0.01555,15.24,182.41469,89.6545,179.96815,0,-19.13809,522.49196,319.70122,0.05,0.34375
26.12,5258.07127,120.85893,-11.25329,120.86116,11.25329,-11.24241,0.03586,11.24247,179.81725,0.73432,0.00623,28.61,-80.60012,9.77605,0.00107,0,0.02882,-0.01787,31600.14908,12000,39.7428,0.08856,274.37177,217.31501,3.74388,0.37807,22468488.99,0,46.68474,0.48932,0.48932,0.39023,0.04979,0.0493,0.00011,-0.00003,0.00045,0,0,0,0,0,0.01547,15.24,182.41469,89.65282,179.98543,0,-19.17746,522.06638,319.67736,0.05,0.34424
26.17,5264.10015,120.29664,-11.23831,120.29889,11.23831,-11.27913,0.03592,11.27919,179.81752,0.73463,0.00619,28.61,-80.60012,9.77603,0.00117,0,0.02809,-0.01902,31600.14908,12000,39.7428,0.08856,274.35664,217.31501,3.74289,0.37634,22351927.67,0,46.21187,0.48923,0.48923,0.39028,0.04971,0.04924,0.00012,0.00083,-0.00029,0,0,0,0,0,0.0154,15.24,182.41469,89.65112,180,0,-19.21665,521.64278,319.65361,0.05,0.34474
26.22,5270.10095,119.7351,-11.22343,119.73736,11.22344,-11.31587,0.03599,11.31593,179.81779,0.73494,0.00615,28.61,-80.60012,9.77602,0.00127,0,0.02807,-0.02026,31600.14908,12000,39.7428,0.08856,274.34162,217.31501,3.7419,0.37461,22235665.93,0,45.74253,0.48913,0.48913,0.39033,0.04962,0.04918,0.00013,0.0003,0.00038,0,0,0,0,0,0.01533,15.24,182.41469,89.6494,-179.98615,0,-19.25566,521.22115,319.62997,0.05,0.34529
26.27,5276.07368,119.1743,-11.20867,119.17657,11.20868,-11.35263,0.03605,11.35268,179.81807,0.73524,0.00611,28.61,-80.60012,9.776,0.00135,0,0.02867,-0.0209,31600.14908,12000,39.7428,0.08856,274.32673,217.31501,3.74093,0.37289,22119701.85,0,45.27669,0.48903,0.48903,0.39038,0.04953,0.04912,0.00014,0.00097,-0.00006,0,0,0,0,0,0.01526,15.24,182.41469,89.64765,-179.97432,0,-19.29448,520.80149,319.60645,0.05,0.34581
26.32,5282.01839,118.61423,-11.19402,118.61651,11.19403,-11.3894,0.03611,11.38945,179.81834,0.73555,0.00607,28.61,-80.60012,9.77598,0.00141,0,0.02855,-0.02068,31600.14908,12000,39.7428,0.08856,274.31208,217.31501,3.73997,0.37116,22004033.54,0,44.81434,0.48894,0.48894,0.39043,0.04945,0.04906,0.00015,0.00097,0.00023,0,0,0,0,0,0.01519,15.24,182.41469,89.64587,-179.96619,0,-19.33312,520.38381,319.58303,0.05,0.34634
26.37,5287.93511,118.05489,-11.17948,118.05719,11.17949,-11.42618,0.03617,11.42624,179.81862,0.73585,0.00604,28.61,-80.60012,9.77596,0.00145,0,0.02927,-0.02088,31600.14908,12000,39.7428,0.08856,274.29764,217.31501,3.73902,0.36944,21888659.09,0,44.35543,0.48885,0.48885,0.39048,0.04936,0.049,0.00015,0.00008,-0.00019,0,0,0,0,0,0.01512,15.24,182.41469,89.64407,-179.9617,0,-19.37158,519.96808,319.55972,0.05,0.34693
26.42,5293.82389,117.49628,-11.16505,117.49859,11.16505,-11.46298,0.03623,11.46304,179.8189,0.73615,0.00601,28.61,-80.60012,9.77594,0.00148,0,0.03047,-0.02079,31600.14908,12000,39.7428,0.08856,274.28327,217.31501,3.73807,0.36772,21773576.64,0,43.89996,0.48875,0.48875,0.39053,0.04928,0.04894,0.00016,0.00076,-0.00013,0,0,0,0,0,0.01504,15.24,182.41469,89.64224,-179.96023,0,-19.40986,519.55433,319.53653,0.05,0.34749
