Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
39.40965,5872.91298,-15.25846,-9.22093,27.19709,9.221,-705.33234,-574.50824,909.69963,-140.83645,22.51358,0.03504,28.60483,-80.60723,9.77414,11.33618,0,22.41936,0.39644,31600.14908,12000,39.7428,0.08856,246.92604,217.31501,1.94298,0.10351,5776315.621,0,3.86147,0.47986,0.58653,0.39546,0.04121,0.04319,2.58424,2.52067,-0.00003,0,0,0,0,2.50066,0.00274,15.24,182.41469,-16.35152,-141.11627,6.56788,-23.17393,480.26344,317.2555,0.05,0.57659
39.45965,5872.13853,-15.71959,-9.22404,27.46012,9.22417,-706.20939,-575.21397,910.82534,-140.83687,22.51561,0.04728,28.60483,-80.60723,9.77415,11.48271,0,22.59962,0.35239,31600.14908,12000,39.7428,0.08856,246.78092,217.31501,1.93346,0.10233,5710975.251,0,3.78483,0.47984,0.58815,0.39547,0.0412,0.04318,2.63554,2.49544,-0.00013,0,0,0,0,2.59988,0.00276,15.24,182.41469,-17.47718,-141.11807,5.89263,-23.1689,480.31496,317.25855,0.05,0.5773
39.50965,5871.34102,-16.18084,-9.22444,27.72891,9.22464,-707.08654,-575.91975,911.95117,-140.83729,22.51828,0.06066,28.60482,-80.60724,9.77415,11.68677,0,22.77405,0.30392,31600.14908,12000,39.7428,0.08856,246.58302,217.31501,1.92047,0.1011,5642290.095,0,3.70812,0.47982,0.59038,0.39548,0.04118,0.04316,2.70773,2.4945,-0.0005,0,0,0,0,2.70524,0.00278,15.24,182.41469,-18.61166,-141.11976,5.17564,-23.16372,480.368,317.26169,0.05,0.57792
39.55965,5870.52045,-16.64174,-9.20643,28.00319,9.2068,-707.96382,-576.62562,913.07714,-140.83771,22.5218,0.08296,28.60481,-80.60725,9.77415,12.39361,0,22.94757,0.21621,31600.14908,12000,39.7428,0.08856,245.93113,217.31501,1.8777,0.09858,5502248.303,0,3.57015,0.47979,0.59775,0.3955,0.04115,0.04314,2.96433,2.67788,-0.00046,0,0,0,0,2.88865,0.0028,15.24,182.41469,-19.75478,-141.12136,3.959,-23.15838,480.42258,317.26492,0.05,0.57853
39.60965,5869.67688,-17.10089,-9.16603,28.28251,9.16678,-708.84126,-577.33162,914.20333,-140.83814,22.52687,0.11705,28.60481,-80.60726,9.77415,13.71916,0,23.13271,0.09868,31600.14908,12000,39.7428,0.08856,244.82866,217.31501,1.80536,0.09486,5295122.615,0,3.37204,0.47974,0.60965,0.39553,0.0411,0.04311,3.47256,3.09949,0.00009,0,0,0,0,3.17008,0.00283,15.24,182.41469,-20.90677,-141.12291,2.23858,-23.1529,480.47869,317.26824,0.05,0.57914
39.65965,5868.81038,-17.55945,-9.18698,28.5669,9.18777,-709.71893,-578.0378,915.32981,-140.83856,22.53295,0.12048,28.6048,-80.60727,9.77415,13.27634,0,23.31807,0.10215,31600.14908,12000,39.7428,0.08856,245.18046,217.31501,1.82844,0.09567,5340975.448,0,3.40986,0.47975,0.60598,0.39552,0.04111,0.04311,3.29888,2.86578,0.0002,0,0,0,0,3.16652,0.00285,15.24,182.41469,-22.06806,-141.12446,2.22671,-23.14727,480.53633,317.27166,0.05,0.57976
39.70965,5867.92088,-18.02084,-9.25516,28.85694,9.25568,-710.59683,-578.74415,916.45657,-140.83898,22.53825,0.09814,28.6048,-80.60728,9.77416,11.57026,0,23.4737,0.19581,31600.14908,12000,39.7428,0.08856,246.69274,217.31501,1.92767,0.0995,5555451.229,0,3.58602,0.4798,0.58907,0.39549,0.04116,0.04315,2.66636,2.17389,0.00043,0,0,0,0,2.96643,0.00288,15.24,182.41469,-23.23801,-141.12599,3.38378,-23.14149,480.5955,317.27516,0.05,0.58038
39.75965,5867.00828,-18.48322,-9.246,29.15214,9.24673,-711.47493,-579.45067,917.5836,-140.83939,22.54368,0.11613,28.60479,-80.60729,9.77416,11.96559,0,23.62354,0.13494,31600.14908,12000,39.7428,0.08856,246.31798,217.31501,1.90308,0.09821,5483912.095,0,3.51927,0.47978,0.59333,0.3955,0.04115,0.04314,2.8077,2.25934,0.00017,0,0,0,0,3.08384,0.00291,15.24,182.41469,-24.41548,-141.1275,2.54416,-23.13555,480.6562,317.27875,0.05,0.58101
39.80965,5866.07255,-18.94622,-9.27204,29.45226,9.27275,-712.35325,-580.15737,918.7109,-140.83981,22.54942,0.11447,28.60478,-80.6073,9.77416,11.42276,0,23.76242,0.14367,31600.14908,12000,39.7428,0.08856,246.83562,217.31501,1.93705,0.09917,5537950.419,0,3.55303,0.4798,0.58742,0.39549,0.04116,0.04315,2.61442,2.0037,-0.00008,0,0,0,0,3.06014,0.00294,15.24,182.41469,-25.6002,-141.129,2.57285,-23.12947,480.71844,317.28244,0.05,0.58167
39.85965,5865.11364,-19.41034,-9.30745,29.7573,9.30806,-713.2318,-580.86424,919.8385,-140.84023,22.55516,0.10638,28.60478,-80.60731,9.77417,10.64205,0,23.89163,0.17152,31600.14908,12000,39.7428,0.08856,247.6344,217.31501,1.98946,0.10064,5620776.467,0,3.60375,0.47982,0.57842,0.39548,0.04118,0.04316,2.34702,1.66619,-0.0001,0,0,0,0,3.00354,0.00297,15.24,182.41469,-26.79162,-141.13049,2.80202,-23.12324,480.78222,317.28622,0.05,0.58235
39.90965,5864.13144,-19.87858,-9.40109,30.06774,9.40129,-714.11055,-581.57127,920.96635,-140.84065,22.55905,0.0612,28.60477,-80.60731,9.77417,8.36121,0,23.9677,0.36486,31600.14908,12000,39.7428,0.08856,250.40912,217.31501,2.17153,0.10571,5904130.638,0,3.78137,0.47989,0.55011,0.39544,0.04124,0.04321,1.63835,0.81728,0.00047,0,0,0,0,2.74003,0.003,15.24,182.41469,-27.98842,-141.13197,4.45578,-23.11685,480.84755,317.29009,0.05,0.58305
39.95965,5863.12577,-20.3479,-9.3816,30.38286,9.38198,-714.98943,-582.2784,922.09437,-140.84106,22.56282,0.08358,28.60476,-80.60732,9.77417,8.98463,0,24.04298,0.24577,31600.14908,12000,39.7428,0.08856,249.57619,217.31501,2.11688,0.10376,5796114.003,0,3.69621,0.47986,0.55799,0.39546,0.04122,0.04319,1.82119,0.9936,0.00032,0,0,0,0,2.86152,0.00303,15.24,182.41469,-29.18877,-141.13344,3.32017,-23.11032,480.91444,317.29405,0.05,0.58377
40.00965,5862.09663,-20.81803,-9.41564,30.70246,9.41591,-715.86847,-582.98565,923.22259,-140.84148,22.56658,0.07161,28.60476,-80.60733,9.77418,8.21677,0,24.09973,0.28453,31600.14908,12000,39.7428,0.08856,250.60963,217.31501,2.18469,0.10515,5874027.714,0,3.72982,0.47988,0.54827,0.39545,0.04123,0.0432,1.59715,0.68895,0.0005,0,0,0,0,2.79982,0.00306,15.24,182.41469,-30.39248,-141.1349,3.5045,-23.10363,480.9829,317.2981,0.05,0.58447
40.05965,5861.04397,-21.28852,-9.41126,31.02633,9.41164,-716.74766,-583.69302,924.35099,-140.84189,22.5706,0.08422,28.60475,-80.60734,9.77418,8.43535,0,24.1576,0.21095,31600.14908,12000,39.7428,0.08856,250.30512,217.31501,2.1647,0.1043,5827569.982,0,3.68927,0.47987,0.55103,0.39545,0.04122,0.04319,1.65965,0.7336,-0.00046,0,0,0,0,2.85887,0.0031,15.24,182.41469,-31.59897,-141.13637,2.7698,-23.09679,481.05292,317.30225,0.05,0.58645
40.10965,5859.96776,-21.76011,-9.45034,31.35447,9.45057,-717.62701,-584.40052,925.4796,-140.84231,22.57433,0.06626,28.60474,-80.60735,9.77418,7.50505,0,24.19664,0.26737,31600.14908,12000,39.7428,0.08856,251.65659,217.31501,2.25338,0.106,5923099.274,0,3.72978,0.47989,0.5393,0.39544,0.04125,0.04321,1.40067,0.37969,0.00047,0,0,0,0,2.7769,0.00313,15.24,182.41469,-32.80797,-141.13785,3.07359,-23.08979,481.1245,317.30649,0.05,0.58727
40.15965,5858.86793,-22.23332,-9.47912,31.68687,9.47928,-718.50649,-585.10811,926.60838,-140.84272,22.57736,0.05372,28.60474,-80.60736,9.77418,6.81698,0,24.21629,0.30194,31600.14908,12000,39.7428,0.08856,252.76222,217.31501,2.32593,0.10716,5988406.671,0,3.75209,0.47991,0.5308,0.39543,0.04126,0.04322,1.22104,0.11806,0.00031,0,0,0,0,2.72163,0.00317,15.24,182.41469,-34.01846,-141.13935,3.14907,-23.08264,481.19766,317.31082,0.05,0.588
40.20965,5857.7444,-22.70815,-9.5107,32.02339,9.51077,-719.38608,-585.81579,927.73728,-140.84313,22.57958,0.03728,28.60473,-80.60737,9.77419,6.01732,0,24.21122,0.36182,31600.14908,12000,39.7428,0.08856,254.1784,217.31501,2.41886,0.10855,6066743.623,0,3.78154,0.47993,0.52128,0.39542,0.04128,0.04324,1.0251,-0.17127,0.00044,0,0,0,0,2.65123,0.0032,15.24,182.41469,-35.22936,-141.14089,3.3185,-23.07534,481.27239,317.31524,0.05,0.58871
40.25965,5856.5971,-23.18403,-9.53078,32.36381,9.53082,-720.26574,-586.52353,928.86629,-140.84354,22.58134,0.02811,28.60473,-80.60738,9.77419,5.50574,0,24.19395,0.38102,31600.14908,12000,39.7428,0.08856,255.16805,217.31501,2.48379,0.10931,6109974.284,0,3.79256,0.47994,0.51547,0.39541,0.04129,0.04324,0.90701,-0.35765,-0.00015,0,0,0,0,2.61067,0.00324,15.24,182.41469,-36.43967,-141.14249,3.21758,-23.06788,481.3487,317.31976,0.05,0.58943
40.30965,5855.42596,-23.66193,-9.58059,32.70815,9.5806,-721.14545,-587.2313,929.99535,-140.84395,22.58176,0.00824,28.60472,-80.60739,9.7742,4.04065,0,24.13423,0.65264,31600.14908,12000,39.7428,0.08856,258.44001,217.31501,2.69849,0.11212,6268027.461,0,3.87527,0.47999,0.50053,0.39539,0.04133,0.04327,0.60043,-0.84829,0.00023,0,0,0,0,2.46897,0.00328,15.24,182.41469,-37.64834,-141.14418,3.98844,-23.06027,481.4266,317.32438,0.05,0.59015
40.35965,5854.23088,-24.14156,-9.60221,33.05622,9.60224,-722.02515,-587.93906,931.1244,-140.84436,22.58094,0.02295,28.60471,-80.6074,9.7742,3.35859,0,24.04683,0.79186,31600.14908,12000,39.7428,0.08856,260.22954,217.31501,2.81591,0.11324,6331160.033,0,3.90695,0.48001,0.49465,0.39538,0.04134,0.04328,0.47377,-1.06929,0.00044,0,0,0,0,2.40301,0.00332,15.24,182.41469,-38.85352,-141.14603,4.03469,-23.0525,481.50609,317.32908,0.05,0.59084
40.40965,5853.01179,-24.62191,-9.61361,33.40779,9.61366,-722.90481,-588.64678,932.2534,-140.84477,22.57967,0.02975,28.60471,-80.60741,9.7742,2.97762,0,23.94882,0.83659,31600.14908,12000,39.7428,0.08856,261.31758,217.31501,2.88731,0.1137,6358214.932,0,3.91675,0.48001,0.49172,0.39537,0.04135,0.04329,0.40748,-1.18704,-0.00035,0,0,0,0,2.36375,0.00336,15.24,182.41469,-40.05414,-141.14814,3.79707,-23.04458,481.58718,317.33389,0.05,0.59153
40.45965,5851.76867,-25.10308,-9.63084,33.76272,9.63094,-723.78442,-589.35446,933.38232,-140.84518,22.57779,0.04365,28.6047,-80.60741,9.77421,2.34175,0,23.82424,1.0615,31600.14908,12000,39.7428,0.08856,263.29623,217.31501,3.01714,0.11473,6416475.211,0,3.95407,0.48003,0.48747,0.39536,0.04137,0.0433,0.30397,-1.38044,0.00042,0,0,0,0,2.29747,0.0034,15.24,182.41469,-41.2495,-141.15057,3.794,-23.0365,481.66987,317.33878,0.05,0.5922
40.50965,5850.50148,-25.58466,-9.62668,34.12088,9.62675,-724.66394,-590.06206,934.51114,-140.84558,22.57564,0.03637,28.60469,-80.60742,9.77421,2.49539,0,23.7099,0.80428,31600.14908,12000,39.7428,0.08856,262.79749,217.31501,2.98441,0.11415,6384785.443,0,3.92232,0.48002,0.48842,0.39537,0.04136,0.04329,0.32816,-1.31919,0.0003,0,0,0,0,2.29865,0.00344,15.24,182.41469,-42.43882,-141.15342,3.06976,-23.02826,481.75416,317.34377,0.05,0.59284
40.55965,5849.21023,-26.06505,-9.59665,34.48206,9.59665,-725.5434,-590.76962,935.63987,-140.84599,22.57489,0.00197,28.60469,-80.60743,9.77421,3.60515,0,23.63277,0.26975,31600.14908,12000,39.7428,0.08856,259.55839,217.31501,2.77188,0.11189,6259195.413,0,3.83283,0.47998,0.49667,0.39539,0.04133,0.04327,0.51837,-0.93963,-0.00011,0,0,0,0,2.37685,0.00348,15.24,182.41469,-43.62259,-141.15662,1.53826,-23.01987,481.84004,317.34886,0.05,0.59348
40.60965,5847.89497,-26.54543,-9.61623,34.84623,9.61625,-726.42285,-591.47716,936.76859,-140.8464,22.57432,0.01925,28.60468,-80.60744,9.77422,2.88312,0,23.53743,0.35773,31600.14908,12000,39.7428,0.08856,261.59679,217.31501,2.90563,0.11312,6328858.839,0,3.87375,0.48,0.49102,0.39538,0.04134,0.04328,0.39153,-1.16911,0.00036,0,0,0,0,2.30665,0.00352,15.24,182.41469,-44.80199,-141.16003,1.59344,-23.01132,481.92753,317.35404,0.05,0.59404
40.65965,5846.55567,-27.02651,-9.63326,35.21332,9.63333,-727.30225,-592.18468,937.89726,-140.8468,22.57312,0.03617,28.60467,-80.60745,9.77422,2.18228,0,23.42979,0.4915,31600.14908,12000,39.7428,0.08856,263.82603,217.31501,3.0519,0.11431,6396419.321,0,3.92032,0.48002,0.48653,0.39537,0.04136,0.0433,0.27941,-1.38529,-0.00018,0,0,0,0,2.23812,0.00356,15.24,182.41469,-45.97642,-141.16367,1.62698,-23.00261,482.01661,317.35932,0.05,0.59456
40.70965,5845.19229,-27.50933,-9.67388,35.5832,9.67427,-728.18158,-592.89214,939.02582,-140.8472,22.56991,0.08733,28.60467,-80.60746,9.77423,0.14861,0,19.55159,12.62902,31600.14908,12000,39.7428,0.08856,272.19753,217.31501,3.60121,0.11801,6604097.746,0,4.1235,0.48008,0.48011,0.39533,0.04141,0.04334,0.01567,-0.22377,0.0001,0,0,0,0,0.27996,0.00361,15.24,182.41469,-47.14442,-141.16779,2.8431,-22.99375,482.1073,317.36469,0.05,0.59504
40.75965,5843.80472,-27.9935,-9.69455,35.95563,9.69528,-729.06074,-593.59946,940.15418,-140.8476,22.56483,0.1187,28.60466,-80.60747,9.77423,1.10902,0,-23.11743,1.98868,31600.14908,12000,39.7428,0.08856,267.84157,217.31501,3.31539,0.12021,6728425.179,0,4.2955,0.48012,0.48188,0.39531,0.04145,0.04336,0.12881,2.39754,-0.00009,0,0,0,0,-1.97012,0.00365,15.24,182.41469,-48.30781,-141.17213,3.35595,-22.98473,482.19959,317.37015,0.05,0.59554
40.80965,5842.39291,-28.47904,-9.72933,36.33045,9.73089,-729.93966,-594.3066,941.28223,-140.848,22.55761,0.17404,28.60466,-80.60748,9.77423,2.63524,0,-22.90886,1.02204,31600.14908,12000,39.7428,0.08856,262.37547,217.31501,2.95672,0.12304,6887778.049,0,4.57191,0.48017,0.48948,0.39528,0.04149,0.04339,0.35069,2.88384,0.00029,0,0,0,0,-1.84672,0.00369,15.24,182.41469,-49.46121,-141.17525,4.16012,-22.97555,482.2935,317.37571,0.05,0.59612
40.85965,5840.95678,-28.96663,-9.76877,36.70743,9.77172,-730.81825,-595.01345,942.40984,-140.8484,22.54705,0.24039,28.60465,-80.60749,9.77424,4.00185,0,-22.58548,0.77143,31600.14908,12000,39.7428,0.08856,258.56394,217.31501,2.70662,0.12561,7033022.119,0,4.87264,0.48021,0.5004,0.39526,0.04153,0.04342,0.59307,3.3271,-0.00016,0,0,0,0,-1.72204,0.00374,15.24,182.41469,-50.59975,-141.1774,4.84646,-22.96622,482.38903,317.38137,0.05,0.59679
40.90965,5839.49624,-29.455,-9.76559,37.08669,9.76859,-731.69639,-595.71993,943.53688,-140.8488,22.53498,0.24207,28.60464,-80.6075,9.77424,4.0443,0,-22.23652,0.67534,31600.14908,12000,39.7428,0.08856,258.45797,217.31501,2.69967,0.12552,7028674.866,0,4.86989,0.48021,0.50079,0.39526,0.04153,0.04342,0.60126,3.29459,0.00029,0,0,0,0,-1.67175,0.00378,15.24,182.41469,-51.72092,-141.17867,4.28808,-22.95673,482.48617,317.38712,0.05,0.59751
40.95965,5838.01128,-29.94317,-9.76231,37.4683,9.76535,-732.57406,-596.42603,944.6633,-140.8492,22.52288,0.24387,28.60464,-80.6075,9.77425,4.0838,0,-21.89021,0.58227,31600.14908,12000,39.7428,0.08856,258.36014,217.31501,2.69325,0.1255,7028535.684,0,4.87272,0.48021,0.50116,0.39526,0.04153,0.04342,0.60891,3.26021,0.00023,0,0,0,0,-1.62059,0.00383,15.24,182.41469,-52.82451,-141.1791,3.74457,-22.94707,482.58495,317.39297,0.05,0.59834
41.00965,5836.50192,-30.43146,-9.77736,37.85211,9.78131,-733.45126,-597.13173,945.78912,-140.8496,22.51019,0.27811,28.60463,-80.60751,9.77425,4.65986,0,-21.54067,0.50022,31600.14908,12000,39.7428,0.08856,257.00101,217.31501,2.60407,0.12656,7089071.531,0,5.01199,0.48023,0.50677,0.39525,0.04155,0.04343,0.72443,3.42993,0.00015,0,0,0,0,-1.54299,0.00388,15.24,182.41469,-53.91064,-141.17876,3.70993,-22.93726,482.68534,317.39892,0.05,0.59905
41.05965,5834.9681,-30.92209,-9.84619,38.2375,9.8548,-734.32789,-597.83698,946.9142,-140.85,22.49289,0.41162,28.60462,-80.60752,9.77426,6.50564,0,-21.11365,0.46056,31600.14908,12000,39.7428,0.08856,253.33553,217.31501,2.36355,0.13013,7290493.539,0,5.51653,0.48029,0.52745,0.39521,0.0416,0.04347,1.14342,4.1042,0.00005,0,0,0,0,-1.40203,0.00392,15.24,182.41469,-54.97761,-141.17764,4.89177,-22.92729,482.78737,317.40496,0.05,0.59969
41.10965,5833.40967,-31.41562,-9.89488,38.62421,9.90835,-735.20374,-598.54158,948.03827,-140.85039,22.46973,0.51643,28.60462,-80.60753,9.77426,7.66836,0,-20.61007,0.42798,31600.14908,12000,39.7428,0.08856,251.45283,217.31501,2.24001,0.13245,7421566.828,0,5.87207,0.48033,0.54184,0.39519,0.04164,0.0435,1.44524,4.52676,0.00032,0,0,0,0,-1.28955,0.00397,15.24,182.41469,-56.02123,-141.17558,5.46859,-22.91716,482.89103,317.4111,0.05,0.6003
41.15965,5831.8265,-31.91149,-9.93344,39.01225,9.95208,-736.0786,-599.24535,949.16105,-140.85079,22.44131,0.60896,28.60461,-80.60754,9.77427,8.55489,0,-20.03857,0.39979,31600.14908,12000,39.7428,0.08856,250.19085,217.31501,2.15721,0.13427,7524654.878,0,6.16127,0.48037,0.55312,0.39517,0.04167,0.04353,1.69481,4.8424,-0.00029,0,0,0,0,-1.1862,0.00402,15.24,182.41469,-57.03791,-141.17245,5.80879,-22.90687,482.99633,317.41734,0.05,0.60091
41.20965,5830.21851,-32.40809,-9.93574,39.40192,9.95614,-736.9523,-599.94818,950.28233,-140.85118,22.41042,0.63702,28.6046,-80.60755,9.77427,8.78077,0,-19.44957,0.36526,31600.14908,12000,39.7428,0.08856,249.89039,217.31501,2.13749,0.13478,7554617.975,0,6.24207,0.48038,0.556,0.39516,0.04168,0.04353,1.76108,4.87281,0.00039,0,0,0,0,-1.10897,0.00407,15.24,182.41469,-58.02533,-141.16817,5.51937,-22.89642,483.10329,317.42367,0.05,0.60154
41.25965,5828.58567,-32.9057,-9.9628,39.79302,9.98854,-737.82475,-600.64997,951.402,-140.85158,22.37631,0.71657,28.6046,-80.60756,9.77428,9.43295,0,-18.82118,0.34317,31600.14908,12000,39.7428,0.08856,249.06619,217.31501,2.08341,0.13622,7636918.044,0,6.47304,0.48041,0.56428,0.39515,0.04171,0.04355,1.95844,5.09677,-0.00041,0,0,0,0,-1.01651,0.00411,15.24,182.41469,-58.98242,-141.16269,5.67926,-22.88581,483.2119,317.4301,0.05,0.60217
41.30965,5826.92793,-33.40376,-9.97396,40.18563,10.00349,-738.69584,-601.35065,952.51989,-140.85197,22.33995,0.76803,28.60459,-80.60757,9.77428,9.80794,0,-18.18429,0.31909,31600.14908,12000,39.7428,0.08856,248.61975,217.31501,2.05412,0.13717,7690994.33,0,6.619,0.48042,0.56899,0.39514,0.04172,0.04356,2.07597,5.19975,0.00037,0,0,0,0,-0.93587,0.00416,15.24,182.41469,-59.9077,-141.15597,5.58987,-22.87503,483.32216,317.43663,0.05,0.6028
41.35965,5825.24523,-33.90484,-10.04474,40.57881,10.08953,-739.5654,-602.05006,953.6358,-140.85237,22.29578,0.94964,28.60459,-80.60758,9.77429,11.09703,0,-17.44214,0.31646,31600.14908,12000,39.7428,0.08856,247.21923,217.31501,1.96222,0.14004,7853532.387,0,7.08967,0.48048,0.58455,0.39511,0.04177,0.0436,2.50231,5.73656,0.00027,0,0,0,0,-0.82602,0.00421,15.24,182.41469,-60.79896,-141.14791,6.45746,-22.86409,483.43409,317.44326,0.05,0.60346
41.40965,5823.53747,-34.40518,-9.99057,40.97372,10.02812,-740.4332,-602.74803,954.74945,-140.85276,22.25151,0.86696,28.60458,-80.60758,9.77429,10.45354,0,-16.73682,0.27889,31600.14908,12000,39.7428,0.08856,247.89437,217.31501,2.00652,0.13906,7800219.584,0,6.90177,0.48046,0.57694,0.39512,0.04176,0.04359,2.28519,5.3561,0.00013,0,0,0,0,-0.77124,0.00426,15.24,182.41469,-61.6533,-141.1384,5.41044,-22.85299,483.54768,317.44999,0.05,0.60414
41.45965,5821.80469,-34.90646,-10.04593,41.36968,10.09832,-741.29925,-603.44457,955.86084,-140.85316,22.20336,1.02733,28.60457,-80.60759,9.7743,11.49521,0,-15.96948,0.27706,31600.14908,12000,39.7428,0.08856,246.82572,217.31501,1.9364,0.14154,7940305.059,0,7.30183,0.48051,0.5891,0.39509,0.0418,0.04362,2.64094,5.7913,0.0002,0,0,0,0,-0.6778,0.00431,15.24,182.41469,-62.47135,-141.12748,6.08895,-22.84173,483.66294,317.45681,0.05,0.605
41.50965,5820.04683,-35.40794,-10.0283,41.76689,10.08058,-742.16338,-604.13953,956.96972,-140.85355,22.1529,1.02535,28.60457,-80.6076,9.7743,11.41177,0,-15.20646,0.2553,31600.14908,12000,39.7428,0.08856,246.90787,217.31501,1.94179,0.14185,7959293.645,0,7.32434,0.48051,0.58818,0.39509,0.04181,0.04362,2.61164,5.68278,0.00034,0,0,0,0,-0.61184,0.00436,15.24,182.41469,-63.25077,-141.11507,5.67127,-22.8303,483.77986,317.46374,0.05,0.60582
41.55965,5818.26386,-35.9112,-10.09647,42.16466,10.17095,-743.02546,-604.83282,958.07597,-140.85394,22.09625,1.22866,28.60456,-80.60761,9.77431,12.57714,0,-14.36576,0.25872,31600.14908,12000,39.7428,0.08856,245.83429,217.31501,1.87134,0.14471,8121501.867,0,7.78526,0.48057,0.60054,0.39505,0.04186,0.04366,3.0339,6.2023,0.00005,0,0,0,0,-0.52464,0.00442,15.24,182.41469,-63.9905,-141.10116,6.55898,-22.81872,483.89846,317.47076,0.05,0.60879
41.60965,5816.45567,-36.41695,-10.14821,42.56265,10.24438,-743.88518,-605.52419,959.17918,-140.85433,22.03145,1.40043,28.60455,-80.60762,9.77431,13.43382,0,-13.45711,0.25711,31600.14908,12000,39.7428,0.08856,245.12292,217.31501,1.82467,0.14708,8255671.005,0,8.14922,0.48062,0.60843,0.39503,0.0419,0.04369,3.36173,6.57999,0.00045,0,0,0,0,-0.44567,0.00447,15.24,182.41469,-64.68641,-141.0856,7.19394,-22.80696,484.01873,317.47788,0.05,0.60943
41.65965,5814.62207,-36.92782,-10.25893,42.95975,10.40279,-744.74213,-606.21329,960.27881,-140.85473,21.95168,1.72407,28.60455,-80.60763,9.77432,14.91086,0,-12.37516,0.26459,31600.14908,12000,39.7428,0.08856,244.02804,217.31501,1.75282,0.15091,8472516.761,0,8.72961,0.4807,0.61891,0.39498,0.04197,0.04374,3.9609,7.30087,-0.00048,0,0,0,0,-0.35797,0.00452,15.24,182.41469,-65.33304,-141.06821,8.57656,-22.79504,484.1407,317.4851,0.05,0.61004
41.70965,5812.76289,-37.4392,-10.21695,43.35785,10.35314,-745.59586,-606.89975,961.37427,-140.85512,21.86801,1.67374,28.60454,-80.60764,9.77432,14.57423,0,-11.2917,0.25071,31600.14908,12000,39.7428,0.08856,244.26562,217.31501,1.76841,0.15099,8478599.955,0,8.71316,0.4807,0.61694,0.39498,0.04197,0.04375,3.82065,7.05446,0.00031,0,0,0,0,-0.2977,0.00457,15.24,182.41469,-65.92467,-141.0488,8.07214,-22.78296,484.26436,317.49243,0.05,0.61073
41.75965,5810.87812,-37.95217,-10.29846,43.75648,10.47889,-746.44627,-607.58349,962.46545,-140.85551,21.77756,1.9362,28.60454,-80.60765,9.77433,15.60543,0,-10.12295,0.25349,31600.14908,12000,39.7428,0.08856,243.56625,217.31501,1.72252,0.15413,8656605.232,0,9.15974,0.48077,0.62225,0.39494,0.04203,0.04379,4.25729,7.56285,-0.00017,0,0,0,0,-0.2296,0.00462,15.24,182.41469,-66.46047,-141.02746,9.11662,-22.77071,484.38972,317.49985,0.05,0.61132
41.80965,5808.96762,-38.46816,-10.31216,44.15512,10.50947,-747.29295,-608.26418,963.5518,-140.8559,21.67661,2.02686,28.60453,-80.60765,9.77434,15.84569,0,-8.85302,0.24944,31600.14908,12000,39.7428,0.08856,243.41409,217.31501,1.71254,0.1557,8746810.525,0,9.36376,0.4808,0.62314,0.39492,0.04207,0.04381,4.36198,7.64211,-0.00019,0,0,0,0,-0.17207,0.00468,15.24,182.41469,-66.93533,-141.00408,9.37758,-22.75829,484.5168,317.50738,0.05,0.61188
41.85965,5807.03138,-38.97998,-10.17451,44.55683,10.3168,-748.13582,-608.94175,964.63323,-140.85629,21.58407,1.70755,28.60452,-80.60766,9.77434,14.35001,0,-7.69981,0.23085,31600.14908,12000,39.7428,0.08856,244.4325,217.31501,1.77936,0.15372,8637058.179,0,9.01805,0.48076,0.61557,0.39495,0.04203,0.04378,3.72855,6.76806,-0.00037,0,0,0,0,-0.13353,0.00473,15.24,182.41469,-67.34859,-140.97882,7.79069,-22.7457,484.64559,317.515,0.05,0.61243
41.90965,5805.06969,-39.48735,-10.13806,44.96177,10.27116,-748.97534,-609.61659,965.71033,-140.85668,21.5014,1.64818,28.60452,-80.60767,9.77435,13.93867,0,-6.64399,0.22254,31600.14908,12000,39.7428,0.08856,244.74051,217.31501,1.79957,0.15417,8664190.606,0,9.03059,0.48077,0.61265,0.39494,0.04204,0.04379,3.56195,6.50872,0.00007,0,0,0,0,-0.09884,0.00479,15.24,182.41469,-67.70679,-140.95214,7.43278,-22.73295,484.77607,317.52273,0.05,0.613
