time,thrust
7.089,797.42285
7.09,796.62843
7.091,795.83466
7.092,795.04155
7.093,794.24908
7.094,793.45726
7.095,792.66609
7.096,791.87556
7.097,791.08568
7.098,790.29645
7.099,789.50785
7.1,788.7199
7.101,787.93259
7.102,787.14592
7.103,786.35989
7.104,785.57449
7.105,784.78974
7.106,784.00562
7.107,783.22213
7.108,782.43928
7.109,781.65706
7.11,780.87547
7.111,780.09451
7.112,779.31418
7.113,778.53449
7.114,777.75542
7.115,776.97697
7.116,776.19916
7.117,775.42196
7.118,774.64539
7.119,773.86945
7.12,773.09413
7.121,772.31942
7.122,771.54534
7.123,770.77188
7.124,769.99904
7.125,769.22681
7.126,768.4552
7.127,767.6842
7.128,766.91382
7.129,766.14405
7.13,765.3749
7.131,764.60636
7.132,763.83843
7.133,763.0711
7.134,762.30439
7.135,761.53829
7.136,760.77279
7.137,760.0079
7.138,759.24361
7.139,758.47993
7.14,757.71685
7.141,756.95438
7.142,756.19251
7.143,755.43123
7.144,754.67056
7.145,753.91049
7.146,753.15101
7.147,752.39214
7.148,751.63385
7.149,750.87617
7.15,750.11908
7.151,749.36258
7.152,748.60668
7.153,747.85137
7.154,747.09665
7.155,746.34252
7.156,745.58898
7.157,744.83602
7.158,744.08366
7.159,743.33189
7.16,742.58072
7.161,741.83014
7.162,741.08015
7.163,740.33074
7.164,739.58193
7.165,738.83371
7.166,738.08607
7.167,737.33902
7.168,736.59255
7.169,735.84667
7.17,735.10138
7.171,734.35667
7.172,733.61253
7.173,732.86899
7.174,732.12602
7.175,731.38363
7.176,730.64182
7.177,729.90059
7.178,729.15993
7.179,728.41986
7.18,727.68035
7.181,726.94143
7.182,726.20307
7.183,725.46529
7.184,724.72809
7.185,723.99145
7.186,723.25539
7.187,722.51989
7.188,721.78496
7.189,721.05061
7.19,720.31682
7.191,719.58359
7.192,718.85094
7.193,718.11885
7.194,717.38732
7.195,716.65636
7.196,715.92595
7.197,715.19612
7.198,714.46684
7.199,713.73812
7.2,713.00997
7.201,712.28237
7.202,711.55533
7.203,710.82885
7.204,710.10292
7.205,709.37755
7.206,708.65274
7.207,707.92848
7.208,707.20478
7.209,706.48163
7.21,705.75903
7.211,705.03698
7.212,704.31548
7.213,703.59453
7.214,702.87413
7.215,702.15428
7.216,701.43498
7.217,700.71623
7.218,699.99802
7.219,699.28036
7.22,698.56324
7.221,697.84667
7.222,697.13064
7.223,696.41515
7.224,695.70021
7.225,694.9858
7.226,694.27194
7.227,693.55862
7.228,692.84583
7.229,692.13359
7.23,691.42188
7.231,690.71071
7.232,690.00008
7.233,689.28998
7.234,688.58042
7.235,687.87139
7.236,687.1629
7.237,686.45494
7.238,685.74751
7.239,685.04061
7.24,684.33425
7.241,683.62841
7.242,682.9231
7.243,682.21833
7.244,681.51408
7.245,680.81036
7.246,680.10716
7.247,679.4045
7.248,678.70235
7.249,678.00074
7.25,677.29964
7.251,676.59907
7.252,675.89903
7.253,675.1995
7.254,674.5005
7.255,673.80202
7.256,673.10406
7.257,672.40662
7.258,671.7097
7.259,671.0133
7.26,670.31741
7.261,669.62204
7.262,668.92719
7.263,668.23285
7.264,667.53903
7.265,666.84573
7.266,666.15294
7.267,665.46066
7.268,664.76889
7.269,664.07764
7.27,663.3869
7.271,662.69667
7.272,662.00695
7.273,661.31774
7.274,660.62904
7.275,659.94084
7.276,659.25316
7.277,658.56598
7.278,657.87931
7.279,657.19314
7.28,656.50748
7.281,655.82233
7.282,655.13768
7.283,654.45353
7.284,653.76989
7.285,653.08675
7.286,652.40411
7.287,651.72197
7.288,651.04033
7.289,650.35919
7.29,649.67856
7.291,648.99842
7.292,648.31878
7.293,647.63963
7.294,646.96099
7.295,646.28284
7.296,645.60519
7.297,644.92803
7.298,644.25137
7.299,643.5752
7.3,642.89952
7.301,642.22434
7.302,641.54965
7.303,640.87546
7.304,640.20175
7.305,639.52854
7.306,638.85581
7.307,638.18358
7.308,637.51183
7.309,636.84058
7.31,636.16981
7.311,635.49953
7.312,634.82974
7.313,634.16043
7.314,633.49161
7.315,632.82327
7.316,632.15542
7.317,631.48805
7.318,630.82117
7.319,630.15477
7.32,629.48885
7.321,628.82342
7.322,628.15847
7.323,627.49399
7.324,626.83
7.325,626.16649
7.326,625.50346
7.327,624.84091
7.328,624.17883
7.329,623.51723
7.33,622.85611
7.331,622.19547
7.332,621.5353
7.333,620.87561
7.334,620.2164
7.335,619.55766
7.336,618.89939
7.337,618.2416
7.338,617.58428
7.339,616.92743
7.34,616.27132
7.341,615.61698
7.342,614.96322
7.343,614.31003
7.344,613.65741
7.345,613.00537
7.346,612.35389
7.347,611.70299
7.348,611.05265
7.349,610.40289
7.35,609.75369
7.351,609.10506
7.352,608.45699
7.353,607.80949
7.354,607.16254
7.355,606.51617
7.356,605.87035
7.357,605.22509
7.358,604.5804
7.359,603.93626
7.36,603.29267
7.361,602.64965
7.362,602.00718
7.363,601.36526
7.364,600.7239
7.365,600.08309
7.366,599.44284
7.367,598.80313
7.368,598.16397
7.369,597.52536
7.37,596.8873
7.371,596.24979
7.372,595.61282
7.373,594.9764
7.374,594.34052
7.375,593.70518
7.376,593.07039
7.377,592.43614
7.378,591.80243
7.379,591.16925
7.38,590.53662
7.381,589.90453
7.382,589.27297
7.383,588.64194
7.384,588.01146
7.385,587.3815
7.386,586.75208
7.387,586.1232
7.388,585.49484
7.389,584.86701
7.39,584.23972
7.391,583.61295
7.392,582.98671
7.393,582.361
7.394,581.73582
7.395,581.11116
7.396,580.48702
7.397,579.86341
7.398,579.24032
7.399,578.61775
7.4,577.99571
7.401,577.37418
7.402,576.75318
7.403,576.13269
7.404,575.51272
7.405,574.89327
7.406,574.27433
7.407,573.65591
7.408,573.03801
7.409,572.42062
7.41,571.80374
7.411,571.18737
7.412,570.57151
7.413,569.95617
7.414,569.34133
7.415,568.727
7.416,568.11318
7.417,567.49987
7.418,566.88707
7.419,566.27477
7.42,565.66297
7.421,565.05168
7.422,564.44089
7.423,563.83061
7.424,563.22082
7.425,562.61154
7.426,562.00276
7.427,561.39447
7.428,560.78669
7.429,560.1794
7.43,559.57261
7.431,558.96632
7.432,558.36052
7.433,557.75522
7.434,557.15041
7.435,556.54609
7.436,555.94227
7.437,555.33894
7.438,554.7361
7.439,554.13375
7.44,553.53189
7.441,552.93051
7.442,552.32963
7.443,551.72923
7.444,551.12932
7.445,550.5299
7.446,549.93096
7.447,549.3325
7.448,548.73453
7.449,548.13704
7.45,547.54004
7.451,546.94351
7.452,546.34747
7.453,545.7519
7.454,545.15682
7.455,544.56221
7.456,543.96809
7.457,543.37444
7.458,542.78126
7.459,542.18856
7.46,541.59634
7.461,541.00459
7.462,540.41332
7.463,539.82251
7.464,539.23218
7.465,538.64233
7.466,538.05294
7.467,537.46402
7.468,536.87558
7.469,536.2876
7.47,535.70009
7.471,535.11305
7.472,534.52647
7.473,533.94036
7.474,533.35472
7.475,532.76954
7.476,532.18483
7.477,531.60058
7.478,531.01679
7.479,530.43346
7.48,529.8506
7.481,529.2682
7.482,528.68625
7.483,528.10477
7.484,527.52375
7.485,526.94318
7.486,526.36307
7.487,525.78342
7.488,525.20423
7.489,524.62549
7.49,524.04721
7.491,523.46938
7.492,522.89201
7.493,522.31508
7.494,521.73862
7.495,521.1626
7.496,520.58703
7.497,520.01192
7.498,519.43725
7.499,518.86304
7.5,518.28927
7.501,517.71596
7.502,517.14309
7.503,516.57066
7.504,515.99869
7.505,515.42716
7.506,514.85607
7.507,514.28543
7.508,513.71523
7.509,513.14548
7.51,512.57617
7.511,512.0073
7.512,511.43888
7.513,510.87089
7.514,510.30335
7.515,509.73624
7.516,509.16958
7.517,508.60335
7.518,508.03756
7.519,507.47221
7.52,506.90729
7.521,506.34282
7.522,505.77877
7.523,505.21517
7.524,504.65199
7.525,504.08926
7.526,503.52695
7.527,502.96508
7.528,502.40364
7.529,501.84263
7.53,501.28205
7.531,500.72191
7.532,500.16219
7.533,499.60291
7.534,499.04405
7.535,498.48562
7.536,497.92762
7.537,497.37004
7.538,496.8129
7.539,496.25618
7.54,495.69988
7.541,495.14401
7.542,494.58857
7.543,494.03354
7.544,493.47895
7.545,492.92477
7.546,492.37102
7.547,491.81769
7.548,491.26478
7.549,490.71229
7.55,490.16022
7.551,489.60857
7.552,489.05734
7.553,488.50653
7.554,487.95614
7.555,487.40616
7.556,486.8566
7.557,486.30746
7.558,485.75873
7.559,485.21042
7.56,484.66253
7.561,484.11505
7.562,483.56798
7.563,483.02133
7.564,482.47509
7.565,481.92926
7.566,481.38384
7.567,480.83884
7.568,480.29424
7.569,479.75006
7.57,479.20628
7.571,478.66292
7.572,478.11996
7.573,477.57742
7.574,477.03528
7.575,476.49355
7.576,475.95222
7.577,475.4113
7.578,474.87079
7.579,474.33068
7.58,473.79098
7.581,473.25168
7.582,472.71278
7.583,472.17429
7.584,471.6362
7.585,471.09852
7.586,470.56123
7.587,470.02435
7.588,469.48787
7.589,468.95179
7.59,468.41611
7.591,467.88083
7.592,467.34594
7.593,466.81146
7.594,466.27738
7.595,465.74369
7.596,465.2104
7.597,464.6775
7.598,464.145
7.599,463.6129
7.6,463.0812
7.601,462.54988
7.602,462.01897
7.603,461.48844
7.604,460.95831
7.605,460.42857
7.606,459.89923
7.607,459.37028
7.608,458.84172
7.609,458.31355
7.61,457.78577
7.611,457.25838
7.612,456.73138
7.613,456.20477
7.614,455.67855
7.615,455.15272
7.616,454.62727
7.617,454.10221
7.618,453.57755
7.619,453.05326
7.62,452.52937
7.621,452.00585
7.622,451.48273
7.623,450.95999
7.624,450.43763
7.625,449.91566
7.626,449.39407
7.627,448.87286
7.628,448.35204
7.629,447.8316
7.63,447.31154
7.631,446.79186
7.632,446.27257
7.633,445.75365
7.634,445.23512
7.635,444.71696
7.636,444.19918
7.637,443.68179
7.638,443.16477
7.639,442.64812
7.64,442.13186
7.641,441.61597
7.642,441.10046
7.643,440.58533
7.644,440.07057
7.645,439.55619
7.646,439.04218
7.647,438.52855
7.648,438.01529
7.649,437.50241
7.65,436.9899
7.651,436.47776
7.652,435.96599
7.653,435.4546
7.654,434.94358
7.655,434.43293
7.656,433.92265
7.657,433.41274
7.658,432.9032
7.659,432.39403
7.66,431.88524
7.661,431.37681
7.662,430.86874
7.663,430.36105
7.664,429.85372
7.665,429.34677
7.666,428.84018
7.667,428.33395
7.668,427.82813
7.669,427.32268
7.67,426.81761
7.671,426.3129
7.672,425.80855
7.673,425.30457
7.674,424.80096
7.675,424.29771
7.676,423.79482
7.677,423.2923
7.678,422.79014
7.679,422.28835
7.68,421.78691
7.681,421.28584
7.682,420.78513
7.683,420.28479
7.684,419.7848
7.685,419.28517
7.686,418.78591
7.687,418.287
7.688,417.78846
7.689,417.29027
7.69,416.79244
7.691,416.29497
7.692,415.79786
7.693,415.30111
7.694,414.80471
7.695,414.30867
7.696,413.81299
7.697,413.31766
7.698,412.82269
7.699,412.32807
7.7,411.83381
7.701,411.3399
7.702,410.84635
7.703,410.35316
7.704,409.86031
7.705,409.36782
7.706,408.87568
7.707,408.3839
7.708,407.89246
7.709,407.40138
7.71,406.91065
7.711,406.42027
7.712,405.93025
7.713,405.44057
7.714,404.95124
7.715,404.46226
7.716,403.97364
7.717,403.48536
7.718,402.99743
7.719,402.50984
7.72,402.02261
7.721,401.53572
7.722,401.04918
7.723,400.56299
7.724,400.07714
7.725,399.59164
7.726,399.10649
7.727,398.62168
7.728,398.13721
7.729,397.65309
7.73,397.16932
7.731,396.68589
7.732,396.2028
7.733,395.72006
7.734,395.23766
7.735,394.7556
7.736,394.27389
7.737,393.79251
7.738,393.31148
7.739,392.83079
7.74,392.35044
7.741,391.87044
7.742,391.39077
7.743,390.91144
7.744,390.43245
7.745,389.9538
7.746,389.47549
7.747,388.99752
7.748,388.51989
7.749,388.0426
7.75,387.56564
7.751,387.08902
7.752,386.61274
7.753,386.13679
7.754,385.66118
7.755,385.18591
7.756,384.71098
7.757,384.23637
7.758,383.76211
7.759,383.28818
7.76,382.81458
7.761,382.34131
7.762,381.86839
7.763,381.39579
7.764,380.92353
7.765,380.4516
7.766,379.98
7.767,379.50873
7.768,379.0378
7.769,378.5672
7.77,378.09693
7.771,377.62699
7.772,377.15738
7.773,376.6881
7.774,376.21916
7.775,375.75054
7.776,375.28225
7.777,374.81429
7.778,374.34666
7.779,373.87935
7.78,373.41238
7.781,372.94573
7.782,372.47941
7.783,372.01342
7.784,371.54775
7.785,371.08242
7.786,370.6174
7.787,370.15272
7.788,369.68836
7.789,369.22432
7.79,368.76061
7.791,368.29722
7.792,367.83416
7.793,367.37143
7.794,366.90901
7.795,366.44692
7.796,365.98516
7.797,365.52371
7.798,365.06259
7.799,364.60179
7.8,364.14132
7.801,363.68116
7.802,363.22133
7.803,362.76182
7.804,362.30263
7.805,361.84376
7.806,361.38521
7.807,360.92698
7.808,360.46907
7.809,360.01147
7.81,359.5542
7.811,359.09725
7.812,358.64061
7.813,358.1843
7.814,357.7283
7.815,357.27262
7.816,356.81725
7.817,356.36221
7.818,355.90748
7.819,355.45306
7.82,354.99897
7.821,354.54519
7.822,354.09172
7.823,353.63857
7.824,353.18573
7.825,352.73321
7.826,352.28101
7.827,351.82912
7.828,351.37754
7.829,350.92627
7.83,350.47532
7.831,350.02468
7.832,349.57436
7.833,349.12435
7.834,348.67464
7.835,348.22526
7.836,347.77618
7.837,347.32741
7.838,346.87896
7.839,346.43081
7.84,345.98298
7.841,345.53546
7.842,345.08825
7.843,344.64134
7.844,344.19475
7.845,343.74846
7.846,343.30249
7.847,342.85682
7.848,342.41146
7.849,341.96641
7.85,341.52167
7.851,341.07723
7.852,340.6331
7.853,340.18928
7.854,339.74577
7.855,339.30256
7.856,338.85966
7.857,338.41706
7.858,337.97477
7.859,337.53278
7.86,337.0911
7.861,336.64973
7.862,336.20866
7.863,335.76789
7.864,335.32743
7.865,334.88727
7.866,334.44741
7.867,334.00786
7.868,333.56861
7.869,333.12966
7.87,332.69102
7.871,332.25268
7.872,331.81464
7.873,331.3769
7.874,330.93946
7.875,330.50232
7.876,330.06549
7.877,329.62895
7.878,329.19272
7.879,328.75678
7.88,328.32115
7.881,327.88581
7.882,327.45078
7.883,327.01604
7.884,326.5816
7.885,326.14746
7.886,325.71362
7.887,325.28008
7.888,324.84683
7.889,324.41388
7.89,323.98123
7.891,323.54888
7.892,323.11682
7.893,322.68506
7.894,322.25359
7.895,321.82242
7.896,321.39155
7.897,320.96097
7.898,320.53069
7.899,320.1007
7.9,319.67101
7.901,319.24161
7.902,318.8125
7.903,318.38369
7.904,317.95518
7.905,317.52695
7.906,317.09902
7.907,316.67138
7.908,316.24404
7.909,315.81699
7.91,315.39023
7.911,314.96376
7.912,314.53758
7.913,314.1117
7.914,313.6861
7.915,313.2608
7.916,312.83579
7.917,312.41106
7.918,311.98663
7.919,311.56249
7.92,311.13864
7.921,310.71507
7.922,310.2918
7.923,309.86882
7.924,309.44612
7.925,309.02371
7.926,308.60159
7.927,308.17976
7.928,307.75822
7.929,307.33696
7.93,306.916
7.931,306.49531
7.932,306.07492
7.933,305.65481
7.934,305.23499
7.935,304.81545
7.936,304.3962
7.937,303.97724
7.938,303.55856
7.939,303.14017
7.94,302.72206
7.941,302.30424
7.942,301.8867
7.943,301.46944
7.944,301.05247
7.945,300.63578
7.946,300.21938
7.947,299.80326
7.948,299.38742
7.949,298.97186
7.95,298.55659
7.951,298.1416
7.952,297.72689
7.953,297.31246
7.954,296.89832
7.955,296.48446
7.956,296.07087
7.957,295.65757
7.958,295.24455
7.959,294.83181
7.96,294.41935
7.961,294.00717
7.962,293.59527
7.963,293.18365
7.964,292.77231
7.965,292.36125
7.966,291.95046
7.967,291.53996
7.968,291.12973
7.969,290.71978
7.97,290.31011
7.971,289.90072
7.972,289.4916
7.973,289.08277
7.974,288.67421
7.975,288.26592
7.976,287.85791
7.977,287.45018
7.978,287.04273
7.979,286.63555
7.98,286.22865
7.981,285.82202
7.982,285.41566
7.983,285.00959
7.984,284.60378
7.985,284.19826
7.986,283.793
7.987,283.38802
7.988,282.98332
7.989,282.57888
7.99,282.17473
7.991,281.77084
7.992,281.36723
7.993,280.96389
7.994,280.56082
7.995,280.15803
7.996,279.7555
7.997,279.35325
7.998,278.95127
7.999,278.54957
8,278.14813
8.001,277.74696
8.002,277.34607
8.003,276.94545
8.004,276.54509
8.005,276.14501
8.006,275.7452
8.007,275.34565
8.008,274.94638
8.009,274.54737
8.01,274.14864
8.011,273.75017
8.012,273.35197
8.013,272.95405
8.014,272.55638
8.015,272.15899
8.016,271.76187
8.017,271.36501
8.018,270.96842
8.019,270.57209
8.02,270.17604
8.021,269.78025
8.022,269.38473
8.023,268.98947
8.024,268.59448
8.025,268.19975
8.026,267.80529
8.027,267.4111
8.028,267.01717
8.029,266.62351
8.03,266.23011
8.031,265.83698
8.032,265.44411
8.033,265.0515
8.034,264.65916
8.035,264.26709
8.036,263.87527
8.037,263.48372
8.038,263.09243
8.039,262.70141
8.04,262.31065
8.041,261.92015
8.042,261.52991
8.043,261.13994
8.044,260.75023
8.045,260.36078
8.046,259.97159
8.047,259.58266
8.048,259.19399
8.049,258.80559
8.05,258.41744
8.051,258.02956
8.052,257.64194
8.053,257.25457
8.054,256.86747
8.055,256.48062
8.056,256.09404
8.057,255.70771
8.058,255.32165
8.059,254.93584
8.06,254.55029
8.061,254.165
8.062,253.77997
8.063,253.39519
8.064,253.01068
8.065,252.62642
8.066,252.24242
8.067,251.85867
8.068,251.47518
8.069,251.09195
8.07,250.70898
8.071,250.32626
8.072,249.9438
8.073,249.5616
8.074,249.17965
8.075,248.79796
8.076,248.41652
8.077,248.03534
8.078,247.65441
8.079,247.27374
8.08,246.89332
8.081,246.51316
8.082,246.13325
8.083,245.75359
8.084,245.37419
8.085,244.99504
8.086,244.61615
8.087,244.23751
8.088,243.85912
8.089,243.48099
8.09,243.10311
8.091,242.72548
8.092,242.3481
8.093,241.97097
8.094,241.5941
8.095,241.21748
8.096,240.84111
8.097,240.46499
8.098,240.08913
8.099,239.71351
8.1,239.33814
8.101,238.96303
8.102,238.58816
8.103,238.21355
8.104,237.83919
8.105,237.46507
8.106,237.09121
8.107,236.71759
8.108,236.34423
8.109,235.97111
8.11,235.59824
8.111,235.22562
8.112,234.85325
8.113,234.48113
8.114,234.10925
8.115,233.7057
8.116,233.33536
8.117,232.96526
8.118,232.59539
8.119,232.22577
8.12,231.85638
8.121,231.48723
8.122,231.11832
8.123,230.74965
8.124,230.38121
8.125,230.01301
8.126,229.64505
8.127,229.27733
8.128,228.90984
8.129,228.5426
8.13,228.17558
8.131,227.80881
8.132,227.44227
8.133,227.07596
8.134,226.7099
8.135,226.34407
8.136,225.97847
8.137,225.61311
8.138,225.24799
8.139,224.8831
8.14,224.51845
8.141,224.15403
8.142,223.78984
8.143,223.4259
8.144,223.06218
8.145,222.6987
8.146,222.33546
8.147,221.97245
8.148,221.60967
8.149,221.24713
8.15,220.88482
8.151,220.52274
8.152,220.1609
8.153,219.79929
8.154,219.43792
8.155,219.07678
8.156,218.71587
8.157,218.35519
8.158,217.99475
8.159,217.63454
8.16,217.27456
8.161,216.91481
8.162,216.55529
8.163,216.19601
8.164,215.83696
8.165,215.47814
8.166,215.11955
8.167,214.76119
8.168,214.40307
8.169,214.04517
8.17,213.68751
8.171,213.33007
8.172,212.97287
8.173,212.6159
8.174,212.25915
8.175,211.90264
8.176,211.54636
8.177,211.1903
8.178,210.83448
8.179,210.47889
8.18,210.12352
8.181,209.76839
8.182,209.41348
8.183,209.0588
8.184,208.70435
8.185,208.35013
8.186,207.99614
8.187,207.64238
8.188,207.28884
8.189,206.93553
8.19,206.58245
8.191,206.2296
8.192,205.87698
8.193,205.52458
8.194,205.17241
8.195,204.82047
8.196,204.46875
8.197,204.11727
8.198,203.766
8.199,203.41497
8.2,203.06416
8.201,202.71358
8.202,202.36322
8.203,202.01309
8.204,201.66318
8.205,201.31351
8.206,200.96405
8.207,200.61482
8.208,200.26582
8.209,199.91704
8.21,199.56849
8.211,199.22016
8.212,198.87206
8.213,198.52418
8.214,198.17652
8.215,197.82909
8.216,197.48189
8.217,197.1349
8.218,196.78814
8.219,196.44161
8.22,196.0953
8.221,195.74921
8.222,195.40334
8.223,195.0577
8.224,194.71228
8.225,194.36709
8.226,194.02211
8.227,193.67736
8.228,193.33283
8.229,192.98852
8.23,192.64444
8.231,192.30058
8.232,191.95694
8.233,191.61352
8.234,191.27032
8.235,190.92734
8.236,190.58458
8.237,190.24205
8.238,189.89974
8.239,189.55764
8.24,189.21577
8.241,188.87412
8.242,188.53269
8.243,188.19148
8.244,187.85048
8.245,187.50971
8.246,187.16916
8.247,186.82883
8.248,186.48871
8.249,186.14882
8.25,185.80915
8.251,185.46969
8.252,185.13045
8.253,184.79144
8.254,184.45264
8.255,184.11406
8.256,183.77569
8.257,183.43755
8.258,183.09962
8.259,182.76191
8.26,182.42442
8.261,182.08715
8.262,181.75009
8.263,181.41326
8.264,181.07663
8.265,180.74023
8.266,180.40404
8.267,180.06807
8.268,179.73232
8.269,179.39678
8.27,179.06146
8.271,178.72635
8.272,178.39146
8.273,178.05679
8.274,177.72233
8.275,177.38809
8.276,177.05406
8.277,176.72025
8.278,176.38666
8.279,176.05328
8.28,175.72011
8.281,175.38716
8.282,175.05442
8.283,174.7219
8.284,174.38959
8.285,174.0575
8.286,173.72562
8.287,173.39395
8.288,173.0625
8.289,172.73126
8.29,172.40024
8.291,172.06942
8.292,171.73882
8.293,171.40844
8.294,171.07827
8.295,170.74831
8.296,170.41856
8.297,170.08902
8.298,169.7597
8.299,169.43059
8.3,169.10169
8.301,168.77301
8.302,168.44453
8.303,168.11627
8.304,167.78822
8.305,167.46038
8.306,167.13275
8.307,166.80533
8.308,166.47813
8.309,166.15113
8.31,165.82435
8.311,165.49777
8.312,165.17141
8.313,164.84525
8.314,164.51931
8.315,164.19357
8.316,163.86805
8.317,163.54274
8.318,163.21763
8.319,162.89274
8.32,162.56805
8.321,162.24357
8.322,161.9193
8.323,161.59525
8.324,161.2714
8.325,160.94775
8.326,160.62432
8.327,160.30109
8.328,159.97808
8.329,159.65527
8.33,159.33267
8.331,159.01027
8.332,158.68809
8.333,158.36611
8.334,158.04434
8.335,157.72278
8.336,157.40142
8.337,157.08027
8.338,156.75933
8.339,156.43859
8.34,156.11806
8.341,155.79774
8.342,155.47762
8.343,155.15771
8.344,154.838
8.345,154.51851
8.346,154.19921
8.347,153.88012
8.348,153.56124
8.349,153.24256
8.35,152.92409
8.351,152.60582
8.352,152.28776
8.353,151.96991
8.354,151.65225
8.355,151.3348
8.356,151.01756
8.357,150.70052
8.358,150.38368
8.359,150.06705
8.36,149.75062
8.361,149.4344
8.362,149.11838
8.363,148.80256
8.364,148.48694
8.365,148.17153
8.366,147.85632
8.367,147.54132
8.368,147.22652
8.369,146.91192
8.37,146.59752
8.371,146.28332
8.372,145.96933
8.373,145.65554
8.374,145.34195
8.375,145.02856
8.376,144.71537
8.377,144.40239
8.378,144.0896
8.379,143.77702
8.38,143.46464
8.381,143.15246
8.382,142.84048
8.383,142.5287
8.384,142.21712
8.385,141.90575
8.386,141.59457
8.387,141.28359
8.388,140.97281
8.389,140.66223
8.39,140.35186
8.391,140.04168
8.392,139.7317
8.393,139.42192
8.394,139.11234
8.395,138.80296
8.396,138.49377
8.397,138.18479
8.398,137.876
8.399,137.56742
8.4,137.25903
8.401,136.95084
8.402,136.64285
8.403,136.33505
8.404,136.02746
8.405,135.72006
8.406,135.41286
8.407,135.10585
8.408,134.79905
8.409,134.49244
8.41,134.18603
8.411,133.87981
8.412,133.57379
8.413,133.26797
8.414,132.96235
8.415,132.65692
8.416,132.35169
8.417,132.04665
8.418,131.74181
8.419,131.43717
8.42,131.13272
8.421,130.82846
8.422,130.52441
8.423,130.22054
8.424,129.91688
8.425,129.61341
8.426,129.31013
8.427,129.00705
8.428,128.70416
8.429,128.40146
8.43,128.09897
8.431,127.79666
8.432,127.49455
8.433,127.19264
8.434,126.89091
8.435,126.58938
8.436,126.28805
8.437,125.98691
8.438,125.68596
8.439,125.3852
8.44,125.08464
8.441,124.78427
8.442,124.4841
8.443,124.18411
8.444,123.88432
8.445,123.58472
8.446,123.28532
8.447,122.9861
8.448,122.68708
8.449,122.38825
8.45,122.08961
8.451,121.79117
8.452,121.49291
8.453,121.19485
8.454,120.89698
8.455,120.5993
8.456,120.30181
8.457,120.00451
8.458,119.7074
8.459,119.41048
8.46,119.11375
8.461,118.81722
8.462,118.52087
8.463,118.22471
8.464,117.92875
8.465,117.63297
8.466,117.33738
8.467,117.04198
8.468,116.74678
8.469,116.45176
8.47,116.15693
8.471,115.86229
8.472,115.56784
8.473,115.27357
8.474,114.9795
8.475,114.68561
8.476,114.39192
8.477,114.09841
8.478,113.80509
8.479,113.51196
8.48,113.21901
8.481,112.92625
8.482,112.63368
8.483,112.3413
8.484,112.04911
8.485,111.7571
8.486,111.46528
8.487,111.17365
8.488,110.8822
8.489,110.59095
8.49,110.29987
8.491,110.00899
8.492,109.71829
8.493,109.42777
8.494,109.13745
8.495,108.84731
8.496,108.55735
8.497,108.26758
8.498,107.978
8.499,107.6886
8.5,107.39939
8.501,107.11036
8.502,106.82152
8.503,106.53286
8.504,106.24439
8.505,105.9561
8.506,105.668
8.507,105.38008
8.508,105.09234
8.509,104.80479
8.51,104.51743
8.511,104.23024
8.512,103.94325
8.513,103.65643
8.514,103.3698
8.515,103.08335
8.516,102.79709
8.517,102.51101
8.518,102.22511
8.519,101.9394
8.52,101.65386
8.521,101.36852
8.522,101.08335
8.523,100.79837
8.524,100.51356
8.525,100.22894
8.526,99.944507
8.527,99.660252
8.528,99.376179
8.529,99.092287
8.53,98.808577
8.531,98.525049
8.532,98.241701
8.533,97.958536
8.534,97.675551
8.535,97.392747
8.536,97.110124
8.537,96.827682
8.538,96.54542
8.539,96.263339
8.54,95.981439
8.541,95.699718
8.542,95.418178
8.543,95.136818
8.544,94.855638
8.545,94.574637
8.546,94.293816
8.547,94.013175
8.548,93.732713
8.549,93.45243
8.55,93.172326
8.551,92.892401
8.552,92.612656
8.553,92.333089
8.554,92.053701
8.555,91.774491
8.556,91.495459
8.557,91.216606
8.558,90.937931
8.559,90.659435
8.56,90.381116
8.561,90.102975
8.562,89.825011
8.563,89.547225
8.564,89.269617
8.565,88.992186
8.566,88.714932
8.567,88.437855
8.568,88.160955
8.569,87.884232
8.57,87.607685
8.571,87.331315
8.572,87.055122
8.573,86.779105
8.574,86.503264
8.575,86.227599
8.576,85.952111
8.577,85.676798
8.578,85.40166
8.579,85.126699
8.58,84.851913
8.581,84.577302
8.582,84.302867
8.583,84.028606
8.584,83.754521
8.585,83.480611
8.586,83.206875
8.587,82.933314
8.588,82.659927
8.589,82.386715
8.59,82.113678
8.591,81.840814
8.592,81.568124
8.593,81.295609
8.594,81.023267
8.595,80.751099
8.596,80.479104
8.597,80.207283
8.598,79.935635
8.599,79.664161
8.6,79.392859
8.601,79.121731
8.602,78.850775
8.603,78.579992
8.604,78.309382
8.605,78.038944
8.606,77.768679
8.607,77.498585
8.608,77.228664
8.609,76.958915
8.61,76.689338
8.611,76.419933
8.612,76.150699
8.613,75.881637
8.614,75.612746
8.615,75.344027
8.616,75.075479
8.617,74.807102
8.618,74.538896
8.619,74.27086
8.62,74.002996
8.621,73.735302
8.622,73.467778
8.623,73.200425
8.624,72.933242
8.625,72.666229
8.626,72.399387
8.627,72.132714
8.628,71.866211
8.629,71.599877
8.63,71.333713
8.631,71.067719
8.632,70.801894
8.633,70.536238
8.634,70.270751
8.635,70.005433
8.636,69.740284
8.637,69.475304
8.638,69.210492
8.639,68.945849
8.64,68.681374
8.641,68.417068
8.642,68.152929
8.643,67.888959
8.644,67.625156
