type,time,cellADC1,cellADC2,pressureADC1,pressureADC2,kgf1,kgf2,mpa1,mpa2,fov,vov,pov,qd,abort,mov,ign1,ign2,rssi
0,698905.00,8388327.00,8920950.00,99.00,481.00,-3.76,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-111
0,699107.00,8388416.00,8920842.00,99.00,481.00,-3.74,20.10,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,699310.00,8388371.00,8920947.00,99.00,481.00,-3.75,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-114
0,699512.00,8388608.00,8921142.00,99.00,481.00,-3.69,20.12,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,699714.00,8388604.00,8921015.00,99.00,480.00,-3.69,20.11,-0.04,5.09,0,0,0,0,0,0,0,0,-128
0,699917.00,8388341.00,8920933.00,99.00,481.00,-3.75,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-114
0,700119.00,8388520.00,8920876.00,98.00,480.00,-3.71,20.11,-0.06,5.09,0,0,0,0,0,0,0,0,-128
0,700321.00,8388367.00,8920912.00,99.00,481.00,-3.75,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,700524.00,8388491.00,8920934.00,100.00,480.00,-3.72,20.11,-0.03,5.09,0,0,0,0,0,0,0,0,-128
0,700726.00,8388613.00,8921128.00,99.00,480.00,-3.69,20.12,-0.04,5.09,0,0,0,0,0,0,0,0,-128
0,700928.00,8388621.00,8920906.00,99.00,481.00,-3.69,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-114
0,701131.00,8388581.00,8920663.00,99.00,481.00,-3.70,20.10,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,701535.00,8388370.00,8920924.00,100.00,480.00,-3.75,20.11,-0.03,5.09,0,0,0,0,0,0,0,0,-128
0,701738.00,8388545.00,8920876.00,99.00,480.00,-3.71,20.11,-0.04,5.09,0,0,0,0,0,0,0,0,-111
0,701940.00,8388562.00,8920792.00,99.00,481.00,-3.70,20.10,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,702142.00,8388334.00,8920875.00,99.00,480.00,-3.75,20.11,-0.04,5.09,0,0,0,0,0,0,0,0,-128
0,702345.00,8388583.00,8921157.00,99.00,480.00,-3.70,20.12,-0.04,5.09,0,0,0,0,0,0,0,0,-128
0,702547.00,8388670.00,8920965.00,99.00,481.00,-3.68,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,702749.00,8388590.00,8920999.00,100.00,481.00,-3.70,20.11,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,702952.00,8388308.00,8921184.00,99.00,481.00,-3.76,20.12,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,703356.00,8388606.00,8920980.00,100.00,480.00,-3.69,20.11,-0.03,5.09,0,0,0,0,0,0,0,0,-128
0,703559.00,8388638.00,8921131.00,99.00,481.00,-3.69,20.12,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,703761.00,8388284.00,8921098.00,99.00,481.00,-3.76,20.12,-0.04,5.10,0,0,0,0,0,0,0,0,-114
0,703963.00,8388531.00,8921111.00,100.00,481.00,-3.71,20.12,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,704166.00,8388256.00,8921137.00,100.00,481.00,-3.77,20.12,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,704368.00,8388430.00,8921332.00,99.00,480.00,-3.73,20.12,-0.04,5.09,0,0,0,0,0,0,0,0,-128
0,704570.00,8388412.00,8921158.00,99.00,480.00,-3.74,20.12,-0.04,5.09,0,0,0,0,0,0,0,0,-128
0,704773.00,8388433.00,8921449.00,99.00,481.00,-3.73,20.13,-0.04,5.10,0,0,0,0,0,0,0,0,-112
0,704975.00,8388322.00,8920952.00,100.00,481.00,-3.76,20.11,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,705177.00,8388300.00,8921022.00,99.00,481.00,-3.76,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,705380.00,8388571.00,8921221.00,99.00,481.00,-3.70,20.12,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,705582.00,8388264.00,8920936.00,100.00,481.00,-3.77,20.11,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,705784.00,8388311.00,8920959.00,99.00,481.00,-3.76,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,705987.00,8388582.00,8921004.00,99.00,481.00,-3.70,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,706189.00,8388577.00,8921344.00,99.00,481.00,-3.70,20.12,-0.04,5.10,0,0,0,0,0,0,0,0,-111
0,706391.00,8388512.00,8920989.00,99.00,481.00,-3.71,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-110
0,706594.00,8388333.00,8921204.00,100.00,481.00,-3.75,20.12,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,706796.00,8388434.00,8921049.00,100.00,481.00,-3.73,20.11,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,706998.00,8388423.00,8921149.00,100.00,480.00,-3.73,20.12,-0.03,5.09,0,0,0,0,0,0,0,0,-112
0,707201.00,8388579.00,8921129.00,100.00,480.00,-3.70,20.12,-0.03,5.09,0,0,0,0,0,0,0,0,-128
0,707403.00,8388332.00,8920879.00,98.00,481.00,-3.75,20.11,-0.06,5.10,0,0,0,0,0,0,0,0,-114
0,707605.00,8388590.00,8920973.00,99.00,481.00,-3.70,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,707808.00,8388310.00,8921139.00,99.00,481.00,-3.76,20.12,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,708010.00,8388512.00,8921019.00,99.00,482.00,-3.71,20.11,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,708212.00,8388505.00,8921287.00,99.00,481.00,-3.72,20.12,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,708415.00,8388411.00,8920993.00,99.00,481.00,-3.74,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,708819.00,8388309.00,8921034.00,100.00,481.00,-3.76,20.11,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,709022.00,8388567.00,8920899.00,98.00,481.00,-3.70,20.11,-0.06,5.10,0,0,0,0,0,0,0,0,-111
0,709224.00,8388658.00,8920746.00,99.00,480.00,-3.68,20.10,-0.04,5.09,0,0,0,0,0,0,0,0,-128
0,709426.00,8388410.00,8921076.00,99.00,481.00,-3.74,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,709629.00,8388469.00,8921007.00,99.00,481.00,-3.72,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-111
0,709831.00,8388375.00,8920961.00,99.00,481.00,-3.74,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,710033.00,8388496.00,8920815.00,100.00,482.00,-3.72,20.10,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,710236.00,8388571.00,8920786.00,100.00,481.00,-3.70,20.10,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,710438.00,8388524.00,8920769.00,100.00,481.00,-3.71,20.10,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,710640.00,8388338.00,8921024.00,100.00,480.00,-3.75,20.11,-0.03,5.09,0,0,0,0,0,0,0,0,-128
0,710843.00,8388570.00,8921091.00,100.00,481.00,-3.70,20.11,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,711045.00,8388578.00,8920711.00,100.00,481.00,-3.70,20.10,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,711247.00,8388342.00,8921037.00,99.00,481.00,-3.75,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,711450.00,8388535.00,8920975.00,99.00,481.00,-3.71,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,711652.00,8388539.00,8921077.00,99.00,482.00,-3.71,20.11,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,711854.00,8388329.00,8920843.00,99.00,481.00,-3.75,20.10,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,712057.00,8388290.00,8920935.00,100.00,481.00,-3.76,20.11,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,712259.00,8388568.00,8920676.00,100.00,482.00,-3.70,20.10,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,712461.00,8388304.00,8920989.00,99.00,481.00,-3.76,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-111
0,712664.00,8388510.00,8920903.00,99.00,482.00,-3.71,20.11,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,712866.00,8388341.00,8920990.00,99.00,482.00,-3.75,20.11,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,713068.00,8388579.00,8920721.00,99.00,482.00,-3.70,20.10,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,713271.00,8388256.00,8920833.00,99.00,481.00,-3.77,20.10,-0.04,5.10,0,0,0,0,0,0,0,0,-114
0,713473.00,8388555.00,8920857.00,99.00,481.00,-3.70,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-114
0,713675.00,8388310.00,8921317.00,99.00,481.00,-3.76,20.12,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,713878.00,8388597.00,8920937.00,99.00,482.00,-3.69,20.11,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,714080.00,8388612.00,8920695.00,99.00,481.00,-3.69,20.10,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,714282.00,8388654.00,8920966.00,100.00,481.00,-3.68,20.11,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,714485.00,8388578.00,8921087.00,100.00,481.00,-3.70,20.11,-0.03,5.10,0,0,0,0,0,0,0,0,-111
0,714687.00,8388612.00,8920994.00,99.00,481.00,-3.69,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,714889.00,8388643.00,8920766.00,99.00,481.00,-3.68,20.10,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,715092.00,8388576.00,8920686.00,100.00,481.00,-3.70,20.10,-0.03,5.10,0,0,0,0,0,0,0,0,-112
0,715294.00,8388229.00,8920478.00,99.00,481.00,-3.78,20.09,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,715496.00,8388614.00,8920704.00,100.00,481.00,-3.69,20.10,-0.03,5.10,0,0,0,0,0,0,0,0,-112
0,715699.00,8388616.00,8920840.00,99.00,481.00,-3.69,20.10,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,715901.00,8388629.00,8920689.00,99.00,482.00,-3.69,20.10,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,716104.00,8388621.00,8920847.00,99.00,481.00,-3.69,20.11,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,716306.00,8388601.00,8920824.00,99.00,481.00,-3.69,20.10,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,716508.00,8388601.00,8920426.00,99.00,481.00,-3.69,20.09,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,716710.00,8388407.00,8920807.00,100.00,482.00,-3.74,20.10,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,716913.00,8388440.00,8920657.00,100.00,481.00,-3.73,20.10,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,717115.00,8388522.00,8920751.00,100.00,481.00,-3.71,20.10,-0.03,5.10,0,0,0,0,0,0,0,0,-114
0,717317.00,8388333.00,8920761.00,99.00,482.00,-3.75,20.10,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,717520.00,8388521.00,8920759.00,99.00,481.00,-3.71,20.10,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,717722.00,8388654.00,8920727.00,99.00,480.00,-3.68,20.10,-0.04,5.09,0,0,0,0,0,0,0,0,-128
0,717924.00,8388334.00,8920737.00,100.00,482.00,-3.75,20.10,-0.03,5.12,0,0,0,0,0,0,0,0,-111
0,718127.00,8388594.00,8920407.00,100.00,481.00,-3.70,20.09,-0.03,5.10,0,0,0,0,0,0,0,0,-112
0,718532.00,8388593.00,8920464.00,99.00,481.00,-3.70,20.09,-0.04,5.10,0,0,0,0,0,0,0,0,-112
0,718734.00,8388620.00,8920632.00,99.00,482.00,-3.69,20.10,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,718936.00,8388505.00,8920754.00,98.00,481.00,-3.72,20.10,-0.06,5.10,0,0,0,0,0,0,0,0,-128
0,719139.00,8388375.00,8920775.00,100.00,482.00,-3.74,20.10,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,719341.00,8388391.00,8920511.00,99.00,481.00,-3.74,20.09,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,719543.00,8388528.00,8920421.00,100.00,482.00,-3.71,20.09,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,719746.00,8388487.00,8920700.00,99.00,481.00,-3.72,20.10,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,719948.00,8388571.00,8920583.00,99.00,482.00,-3.70,20.09,-0.04,5.12,0,0,0,0,0,0,0,0,-111
0,720150.00,8388404.00,8920753.00,100.00,481.00,-3.74,20.10,-0.03,5.10,0,0,0,0,0,0,0,0,-116
0,720353.00,8388635.00,8920513.00,98.00,482.00,-3.69,20.09,-0.06,5.12,0,0,0,0,0,0,0,0,-128
0,720555.00,8388594.00,8920649.00,99.00,482.00,-3.70,20.10,-0.04,5.12,0,0,0,0,0,0,0,0,-111
0,721364.00,8388628.00,8920619.00,99.00,482.00,-3.69,20.10,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,721567.00,8388608.00,8920848.00,99.00,482.00,-3.69,20.11,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,721769.00,8388439.00,8920770.00,99.00,481.00,-3.73,20.10,-0.04,5.10,0,0,0,0,0,0,0,0,-114
0,721971.00,8388442.00,8920555.00,100.00,481.00,-3.73,20.09,-0.03,5.10,0,0,0,0,0,0,0,0,-111
0,722174.00,8388601.00,8920445.00,100.00,480.00,-3.69,20.09,-0.03,5.09,0,0,0,0,0,0,0,0,-128
0,722376.00,8388624.00,8920646.00,99.00,481.00,-3.69,20.10,-0.04,5.10,0,0,0,0,0,0,0,0,-112
0,722578.00,8388434.00,8920553.00,99.00,481.00,-3.73,20.09,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,722781.00,8388434.00,8920410.00,100.00,482.00,-3.73,20.09,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,722983.00,8388617.00,8920383.00,98.00,481.00,-3.69,20.09,-0.06,5.10,0,0,0,0,0,0,0,0,-128
0,723185.00,8388614.00,8920660.00,98.00,482.00,-3.69,20.10,-0.06,5.12,0,0,0,0,0,0,0,0,-128
0,723388.00,8388614.00,8920435.00,99.00,481.00,-3.69,20.09,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,723590.00,8388586.00,8920782.00,99.00,482.00,-3.70,20.10,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,723792.00,8388478.00,8920504.00,100.00,482.00,-3.72,20.09,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,723995.00,8388335.00,8920482.00,99.00,481.00,-3.75,20.09,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,724197.00,8388657.00,8920385.00,91.00,481.00,-3.68,20.09,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,724399.00,8388546.00,8920254.00,99.00,482.00,-3.71,20.08,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,724602.00,8388663.00,8920499.00,99.00,481.00,-3.68,20.09,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,724804.00,8388643.00,8920537.00,99.00,482.00,-3.68,20.09,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,725006.00,8388624.00,8920598.00,99.00,482.00,-3.69,20.10,-0.04,5.12,0,0,0,0,0,0,0,0,-112
0,725209.00,8388630.00,8920320.00,99.00,482.00,-3.69,20.08,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,725411.00,8388581.00,8920414.00,99.00,482.00,-3.70,20.09,-0.04,5.12,0,0,0,0,0,0,0,0,-111
0,725613.00,8388294.00,8920432.00,99.00,481.00,-3.76,20.09,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,725816.00,8388534.00,8920415.00,100.00,481.00,-3.71,20.09,-0.03,5.10,0,0,0,0,0,0,0,0,-111
0,726018.00,8388614.00,8920166.00,100.00,481.00,-3.69,20.08,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,726220.00,8388437.00,8920219.00,99.00,481.00,-3.73,20.08,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,726423.00,8388477.00,8920370.00,100.00,482.00,-3.72,20.09,-0.03,5.12,0,0,0,0,0,0,0,0,-110
0,726625.00,8388551.00,8920092.00,100.00,481.00,-3.70,20.07,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,726828.00,8388636.00,8920271.00,99.00,481.00,-3.69,20.08,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,727030.00,8388292.00,8920287.00,100.00,481.00,-3.76,20.08,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,727232.00,8388484.00,8920307.00,99.00,481.00,-3.72,20.08,-0.04,5.10,0,0,0,0,0,0,0,0,-114
0,727434.00,8388604.00,8920226.00,99.00,481.00,-3.69,20.08,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,727637.00,8388352.00,8920225.00,99.00,482.00,-3.75,20.08,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,727839.00,8388598.00,8920253.00,99.00,481.00,-3.69,20.08,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,728042.00,8388610.00,8920292.00,99.00,482.00,-3.69,20.08,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,728244.00,8388621.00,8920047.00,100.00,482.00,-3.69,20.07,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,728446.00,8388626.00,8920114.00,99.00,481.00,-3.69,20.08,-0.04,5.10,0,0,0,0,0,0,0,0,-111
0,728649.00,8388254.00,8920051.00,100.00,482.00,-3.77,20.07,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,728851.00,8388550.00,8920208.00,99.00,481.00,-3.71,20.08,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,729053.00,8388446.00,8919743.00,99.00,481.00,-3.73,20.06,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,729256.00,8388488.00,8920030.00,99.00,482.00,-3.72,20.07,-0.04,5.12,0,0,0,0,0,0,0,0,-111
0,729458.00,8388642.00,8919739.00,99.00,482.00,-3.68,20.06,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,729660.00,8388641.00,8919886.00,99.00,481.00,-3.68,20.07,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,729863.00,8388590.00,8919992.00,99.00,482.00,-3.70,20.07,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,730065.00,8388596.00,8919654.00,100.00,481.00,-3.69,20.06,-0.03,5.10,0,0,0,0,0,0,0,0,-111
0,730267.00,8388632.00,8920075.00,98.00,481.00,-3.69,20.07,-0.06,5.10,0,0,0,0,0,0,0,0,-128
0,730470.00,8388632.00,8919944.00,99.00,482.00,-3.69,20.07,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,730672.00,8388590.00,8919861.00,99.00,482.00,-3.70,20.07,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,730874.00,8388589.00,8919266.00,99.00,481.00,-3.70,20.04,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,731077.00,8388654.00,8919779.00,99.00,482.00,-3.68,20.06,-0.04,5.12,0,0,0,0,0,0,0,0,-114
0,731279.00,8388497.00,8919658.00,99.00,482.00,-3.72,20.06,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,731482.00,8388355.00,8919721.00,99.00,481.00,-3.75,20.06,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,731684.00,8388535.00,8919764.00,99.00,481.00,-3.71,20.06,-0.04,5.10,0,0,0,0,0,0,0,0,-129
0,731886.00,8388593.00,8919465.00,98.00,482.00,-3.70,20.05,-0.06,5.12,0,0,0,0,0,0,0,0,-128
0,732088.00,8388358.00,8919797.00,99.00,481.00,-3.75,20.06,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,732291.00,8388570.00,8919317.00,99.00,481.00,-3.70,20.04,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,732493.00,8388527.00,8919562.00,100.00,482.00,-3.71,20.05,-0.03,5.12,0,0,0,0,0,0,0,0,-114
0,732696.00,8388625.00,8919670.00,99.00,482.00,-3.69,20.06,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,735124.00,8388649.00,8919181.00,99.00,482.00,-3.68,20.04,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,735326.00,8388586.00,8919255.00,100.00,481.00,-3.70,20.04,-0.03,5.10,0,0,0,0,0,0,0,0,-114
0,735528.00,8388399.00,8919329.00,99.00,481.00,-3.74,20.04,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,735731.00,8388468.00,8919282.00,99.00,481.00,-3.72,20.04,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,735933.00,8388630.00,8919096.00,100.00,482.00,-3.69,20.04,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,736135.00,8388608.00,8919333.00,100.00,481.00,-3.69,20.04,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,736338.00,8388595.00,8919187.00,99.00,481.00,-3.70,20.04,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,736540.00,8388606.00,8919148.00,99.00,482.00,-3.69,20.04,-0.04,5.12,0,0,0,0,0,0,0,0,-114
0,736742.00,8388653.00,8919180.00,100.00,481.00,-3.68,20.04,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,736945.00,8388599.00,8919202.00,99.00,481.00,-3.69,20.04,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,737147.00,8388461.00,8919359.00,100.00,481.00,-3.73,20.05,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,737349.00,8388422.00,8919435.00,99.00,481.00,-3.73,20.05,-0.04,5.10,0,0,0,0,0,0,0,0,-112
0,737552.00,8388591.00,8919044.00,99.00,482.00,-3.70,20.03,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,737754.00,8388615.00,8919131.00,100.00,482.00,-3.69,20.04,-0.03,5.12,0,0,0,0,0,0,0,0,-112
0,737956.00,8388471.00,8919250.00,100.00,482.00,-3.72,20.04,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,738159.00,8388405.00,8919150.00,99.00,481.00,-3.74,20.04,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,738361.00,8388408.00,8919491.00,99.00,482.00,-3.74,20.05,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,738563.00,8388437.00,8919173.00,99.00,481.00,-3.73,20.04,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,738766.00,8388497.00,8919127.00,99.00,482.00,-3.72,20.04,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,738968.00,8388349.00,8919659.00,99.00,481.00,-3.75,20.06,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,739171.00,8388586.00,8919118.00,99.00,481.00,-3.70,20.04,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,739373.00,8388310.00,8919177.00,100.00,482.00,-3.76,20.04,-0.03,5.12,0,0,0,0,0,0,0,0,-111
0,739575.00,8388559.00,8919194.00,100.00,482.00,-3.70,20.04,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,739778.00,8388636.00,8919046.00,99.00,482.00,-3.69,20.03,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,739980.00,8388594.00,8919356.00,100.00,482.00,-3.70,20.05,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,740182.00,8388509.00,8919119.00,99.00,482.00,-3.71,20.04,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,740385.00,8388382.00,8918961.00,100.00,482.00,-3.74,20.03,-0.03,5.12,0,0,0,0,0,0,0,0,-114
0,740587.00,8388616.00,8918958.00,100.00,482.00,-3.69,20.03,-0.03,5.12,0,0,0,0,0,0,0,0,-112
0,740789.00,8388492.00,8918899.00,99.00,481.00,-3.72,20.03,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,740992.00,8388389.00,8919164.00,99.00,481.00,-3.74,20.04,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,741194.00,8388590.00,8919111.00,100.00,482.00,-3.70,20.04,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,741396.00,8388592.00,8919199.00,98.00,482.00,-3.70,20.04,-0.06,5.12,0,0,0,0,0,0,0,0,-128
0,741599.00,8388508.00,8918901.00,100.00,482.00,-3.71,20.03,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,741801.00,8388325.00,8919034.00,99.00,478.00,-3.76,20.03,-0.04,5.06,0,0,0,0,0,0,0,0,-128
0,742003.00,8388609.00,8918940.00,99.00,481.00,-3.69,20.03,-0.04,5.10,0,0,0,0,0,0,0,0,-114
0,742206.00,8388612.00,8918851.00,99.00,482.00,-3.69,20.03,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,742408.00,8388436.00,8918529.00,99.00,482.00,-3.73,20.01,-0.04,5.12,0,0,0,0,0,0,0,0,-112
0,742611.00,8388341.00,8918838.00,99.00,481.00,-3.75,20.02,-0.04,5.10,0,0,0,0,0,0,0,0,-112
0,742813.00,8388332.00,8918882.00,100.00,482.00,-3.75,20.03,-0.03,5.12,0,0,0,0,0,0,0,0,-114
0,743015.00,8388632.00,8918866.00,100.00,481.00,-3.69,20.03,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,743218.00,8388584.00,8918773.00,98.00,481.00,-3.70,20.02,-0.06,5.10,0,0,0,0,0,0,0,0,-128
0,743420.00,8388508.00,8918876.00,100.00,482.00,-3.71,20.03,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,743622.00,8388316.00,8918990.00,99.00,482.00,-3.76,20.03,-0.04,5.12,0,0,0,0,0,0,0,0,-114
0,743825.00,8388616.00,8918651.00,99.00,482.00,-3.69,20.02,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,744027.00,8388315.00,8918668.00,99.00,481.00,-3.76,20.02,-0.04,5.10,0,0,0,0,0,0,0,0,-116
0,744229.00,8388588.00,8918910.00,100.00,482.00,-3.70,20.03,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,744432.00,8388609.00,8918518.00,99.00,482.00,-3.69,20.01,-0.04,5.12,0,0,0,0,0,0,0,0,-114
0,744634.00,8388551.00,8918955.00,100.00,482.00,-3.70,20.03,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,744836.00,8388626.00,8918796.00,100.00,481.00,-3.69,20.02,-0.03,5.10,0,0,0,0,0,0,0,0,-128
0,745039.00,8388593.00,8918774.00,99.00,482.00,-3.70,20.02,-0.04,5.12,0,0,0,0,0,0,0,0,-129
0,745241.00,8388622.00,8918734.00,99.00,481.00,-3.69,20.02,-0.04,5.10,0,0,0,0,0,0,0,0,-128
0,745443.00,8388402.00,8918747.00,100.00,482.00,-3.74,20.02,-0.03,5.12,0,0,0,0,0,0,0,0,-128
0,745646.00,8388435.00,8918557.00,99.00,482.00,-3.73,20.01,-0.04,5.12,0,0,0,0,0,0,0,0,-111
0,745848.00,8388652.00,8918500.00,99.00,482.00,-3.68,20.01,-0.04,5.12,0,0,0,0,0,0,0,0,-129
0,746050.00,8388633.00,8918380.00,99.00,482.00,-3.69,20.01,-0.04,5.12,0,0,0,0,0,0,0,0,-128
0,746253.00,8388621.00,8918627.00,100.00,482.00,-3.69,20.02,-0.03,5.12,0,0,0,0,0,0,0,0,-128
